base,string_id,titulo_interpretativo_string,bibtex_key_original,title,authors,year,doi,venue,status,motivo,origens,tem_abstract
IEEE,S5,IEEE S5 — IA em endoscopia com dados brasileiros / latino-americanos,4409170,Modeling the Marginal Distributions of Complex Wavelet Coefficient Magnitudes for the Classification of Zoom-Endoscopy Images,"Kwitt, Roland; Uhl, Andreas",2007,10.1109/ICCV.2007.4409170,2007 IEEE 11th International Conference on Computer Vision,excluded,Foco exclusivo em colonoscopia/colorretal — fora do escopo gástrico/endoscopia alta.,IEEE/S5,sim
IEEE,S5,IEEE S5 — IA em endoscopia com dados brasileiros / latino-americanos,4408982,Robust Structured Light Coding for 3D Reconstruction,"Albitar, Chadi; Graebling, Pierre; Doignon, Christophe",2007,10.1109/ICCV.2007.4408982,2007 IEEE 11th International Conference on Computer Vision,excluded,[manual_v1] 3D reconstruction com structured light — sem DL/CV para classificação de patologia.,IEEE/S5,sim
IEEE,S5,IEEE S5 — IA em endoscopia com dados brasileiros / latino-americanos,4409128,Rectified Surface Mosaics,"Carroll, Robert E.; Seitz, Steven M.",2007,10.1109/ICCV.2007.4409128,2007 IEEE 11th International Conference on Computer Vision,excluded,"[manual_v1] Mosaicos de superfícies retificadas — reconstrução geométrica, sem classificação de patologia.",IEEE/S5,sim
IEEE,S5,IEEE S5 — IA em endoscopia com dados brasileiros / latino-americanos,4409111,Deformable Image Mosaicing for Optical Biopsy,"Loewke, Kevin; Camarillo, David; Salisbury, Kenneth; Thrun, Sebastian",2007,10.1109/ICCV.2007.4409111,2007 IEEE 11th International Conference on Computer Vision,excluded,[manual_v1] Mosaicing deformável para biópsia óptica (confocal/colon) — reconstrução sem classificação de patologia gástrica.,IEEE/S5,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Rao2020299,Predictors of mortality and endoscopic intervention in patients with upper gastrointestinal bleeding in the intensive care unit,"Rao, Vijaya L.; Gupta, Nina; Swei, Eric; Wagner, Thomas; Aronsohn, Andrew; Reddy, K. Gautham; Sengupta, Neil",2020,,Gastroenterology Report,excluded,"[manual_v1] Preditores clínicos de mortalidade em sangramento GI alto (UTI) — estudo clínico-estatístico, sem componente de visão computacional.",Scopus/S2,sim
Scopus,S3,Scopus S3 — Pólipos gástricos em endoscopia com IA,Carrascosa2006261,Elevated gastric lesions: Virtual gastroscopy,"Carrascosa, P.; Capuñay, C.; Ulla, M.; López, E.M.; Corti, R.; Carrascosa, J.",2006,,Abdominal Imaging,excluded,"[manual_v1] Gastroscopia virtual por CT (2006) — uso de tomografia, não de imagens endoscópicas ópticas; fora do pipeline.",Scopus/S3,sim
Scopus,S4,Scopus S4 — IA em endoscopia com dados brasileiros / latino-americanos,Hunt2021431,Cervical lesion assessment using real-time microendoscopy image analysis in Brazil: The CLARA study,"Hunt, Brady; Fregnani, José Humberto Tavares Guerreiro; Brenes, David; Schwarz, Richard A.; Salcedo, Mila P.; Possati-Resende, Júlio César; Antoniazzi, Márcio; de Oliveira Fonseca, Bruno; Santana, Iara Viana Vidigal; de Macêdo Matsushita, Graziela; Castle, Philip E.; Schmeler, Kathleen M.; Richards-Kortum, Rebecca",2021,,International Journal of Cancer,excluded,"[manual_v1] Estudo CLARA — microendoscopia cervical ginecológica no Brasil — endoscopia cervical, não digestiva alta.",Scopus/S4,sim
Scopus,S4,Scopus S4 — IA em endoscopia com dados brasileiros / latino-americanos,Hofmann20068P,A stereoscopic endoscopic optical system for measurement of the 3D weld geometry of pipes - Concepts and preliminary results,"Hofmann, Allan; Albertazzi, Armando; Santos, João Castilho; Valim, Eduardo; Gondo, Ricardo; Freitas, Thiago",2006,,Proceedings of the International Conference on Offshore Mechanics and Arctic Engineering - OMAE,excluded,"[manual_v1] Sistema óptico estereoscópico para medir geometria de soldas em tubos — aplicação industrial, não médica.",Scopus/S4; Web of Science/S4,sim
Scopus,S4,Scopus S4 — IA em endoscopia com dados brasileiros / latino-americanos,MARIANO_DA_ROCHA2025,Artificial intelligence in colonoscopy: evaluation of adenoma detection rate and performance characterization; [Inteligência Artificial em Colonoscopia: Avaliação da Taxa de Detecção de Adenomas e Caracterização de Performance],"MARIANO DA ROCHA, Carolina Roos; Borba, Sophia Andreola; Richinho, Thales Tomaz; Grillo, Leonardo Wagner; Schacher, Fernando Comunello; Pinto, Rafael Castilho; Wolff, Fernando Herz; Segal, Fabio",2025,,Arquivos de Gastroenterologia,excluded,Foco exclusivo em colonoscopia/colorretal — fora do escopo gástrico/endoscopia alta.,Scopus/S4,sim
Scopus,S4,Scopus S4 — IA em endoscopia com dados brasileiros / latino-americanos,Lewandrowski2023,"The Changing Environment in Postgraduate Education in Orthopedic Surgery and Neurosurgery and Its Impact on Technology-Driven Targeted Interventional and Surgical Pain Management: Perspectives from Europe, Latin America, Asia, and The United States","Lewandrowski, Kai-Uwe; Elfar, John C.; Li, Zong-Ming; Burkhardt, Benedikt W.; Lorio, Morgan P.; Winkler, Peter A.; Oertel, Joachim M.; Telfeian, Albert E.; Dowling, Álvaro; Vargas, Roth A. A.; Ramina, Ricardo; Abraham, Ivo; Assefi, Marjan; Yang, Huilin; Zhang, Xifeng; Ramírez León, Jorge Felipe; Fiorelli, Rossano Kepler Alvim; Pereira, Mauricio G.; de Carvalho, Paulo Sérgio Teixeira; Defino, Helton; Moyano, Jaime; Lim, Kang Taek; Kim, Hyeun-Sung; Montemurro, Nicola; Yeung, Anthony; Novellino, Pietro",2023,,Journal of Personalized Medicine,excluded,[manual_v1] Editorial sobre educação pós-graduada em ortopedia/neurocirurgia — fora do escopo.,Scopus/S4,sim
Scopus,S4,Scopus S4 — IA em endoscopia com dados brasileiros / latino-americanos,Liu20242879,Compact biologically inspired camera with computational compound eye,"Liu, Shu-Bin; Liu, Xu-Ning; Fan, Wei-Jie; Zhang, Meng-Xuan; Li, Lei",2024,,Nanophotonics,excluded,"[manual_v1] Câmera bioinspirada com olho composto computacional — hardware/óptica geral, sem aplicação gástrica.",Scopus/S4,sim
Web of Science,S1,WoS S1 — Principal: IA/DL em endoscopia digestiva alta,WOS:001505754300001,"Deep Learning for Glioblastoma Multiforme Detection from MRI: A
Statistical Analysis for Demographic Bias","Contreras, Kebin; Gutierrez-Rengifo, Julio; Casanova-Carvajal, Oscar; Alvarez, Angel Luis; Velez-Varela, Patricia E.; Urbano-Bojorge, Ana Lorena",2025,10.3390/app15116274,APPLIED SCIENCES-BASEL,excluded,Visão computacional sem vínculo com endoscopia/achados GI altos.,Web of Science/S1,sim
Web of Science,S1,WoS S1 — Principal: IA/DL em endoscopia digestiva alta,WOS:000582678400018,"Understanding deep learning in land use classification based on
Sentinel-2 time series","Campos-Taberner, Manuel; Javier Garcia-Haro, Francisco; Martinez, Beatriz; Izquierdo-Verdiguier, Emma; Atzberger, Clement; Camps-Valls, Gustau; Amparo Gilabert, Maria",2020,10.1038/s41598-020-74215-5,SCIENTIFIC REPORTS,excluded,Tema fora do escopo ('remote sensing').,Web of Science/S1,sim
Web of Science,S1,WoS S1 — Principal: IA/DL em endoscopia digestiva alta,WOS:000713626400005,"Privacy-preserving Time-series Medical Images Analysis Using a Hybrid
Deep Learning Framework","Yue, Zijie; Ding, Shuai; Zhao, Lei; Zhang, Youtao; Cao, Zehong; Tanveer, M.; Jolfaei, Alireza; Zheng, Xi",2021,10.1145/3383779,ACM TRANSACTIONS ON INTERNET TECHNOLOGY,excluded,Visão computacional sem vínculo com endoscopia/achados GI altos.,Web of Science/S1,sim
Web of Science,S1,WoS S1 — Principal: IA/DL em endoscopia digestiva alta,WOS:000556699600006,"A New Active Locomotion Capsule Endoscopy under Magnetic Control and
Automated Reading Program","Oh, Dong Jun; Kim, Kwang Seop; Lim, Yun Jeong",2020,10.5946/ce.2020.127,CLINICAL ENDOSCOPY,excluded,"[manual_v1] Cápsula endoscópica com controle magnético e leitura automatizada — foco em hardware/ação magnética, pouco vínculo com classificação/detecção.",Web of Science/S1,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:001027618400017,Artificial Intelligence in screening colonoscopy and error reduction,"Galvis-Garcia, Elymir; Vega-Gonzalez, Francisco J.; Emura, Fabian; Teramoto-Matsubara, Oscar; Sanchez-Robles, Juan C.; Rodriguez-Vanegas, Gonzalo; Sobrino-Cossio, Sergio",2023,10.24875/CIRU.22000446,CIRUGIA Y CIRUJANOS,excluded,Foco exclusivo em colonoscopia/colorretal — fora do escopo gástrico/endoscopia alta.,Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000584344000006,"Predictors of mortality and endoscopic intervention in patients with
upper gastrointestinal bleeding in the intensive care unit","Rao, Vijaya L.; Gupta, Nina; Swei, Eric; Wagner, Thomas; Aronsohn, Andrew; Reddy, K. Gautham; Sengupta, Neil",2020,10.1093/gastro/goaa009,GASTROENTEROLOGY REPORT,excluded,"[manual_v1] Duplicata semântica de Rao2020299 (Scopus) — estudo clínico, sem IA. Já excluído acima.",Web of Science/S2,sim
Web of Science,S2,WoS S2 — Lesões e alterações gástricas por IA,WOS:000760338500002,"Developing patient-orientated Barrett's oesophagus services: the role of
dedicated services","Ratcliffe, Elizabeth; Britton, James; Hamdy, Shaheen; McLaughlin, John; Ang, Yeng",2022,10.1136/bmjgast-2021-000829,BMJ OPEN GASTROENTEROLOGY,excluded,"[manual_v1] Serviços dedicados a Barrett's — estudo de organização assistencial, sem IA.",Web of Science/S2,sim
Web of Science,S4,WoS S4 — IA em endoscopia com dados brasileiros / latino-americanos,WOS:001206233700001,Compact biologically inspired camera with computational compound eye,"Liu, Shu-Bin; Liu, Xu-Ning; Fan, Wei-Jie; Zhang, Meng-Xuan; Li, Lei",2024,10.1515/nanoph-2023-0782,NANOPHOTONICS,excluded,[manual_v1] Duplicata de Liu20242879 (Scopus S4) — câmera bioinspirada. Já excluído acima.,Web of Science/S4,sim
Web of Science,S4,WoS S4 — IA em endoscopia com dados brasileiros / latino-americanos,WOS:001013496200001,"The Changing Environment in Postgraduate Education in Orthopedic Surgery
and Neurosurgery and Its Impact on Technology-Driven Targeted
Interventional and Surgical Pain Management: Perspectives from Europe,
Latin America, Asia, and The United States","Lewandrowski, Kai-Uwe; Elfar, John C.; Li, Zong-Ming; Burkhardt, Benedikt W.; Lorio, Morgan P.; Winkler, Peter A.; Oertel, Joachim M.; Telfeian, Albert E.; Dowling, Alvaro; Vargas, Roth A. A.; Ramina, Ricardo; Abraham, Ivo; Assefi, Marjan; Yang, Huilin; Zhang, Xifeng; Ramirez Leon, Jorge Felipe; Alvim Fiorelli, Rossano Kepler; Pereira, Mauricio G.; Teixeira de Carvalho, Paulo Sergio; Defino, Helton; Moyano, Jaime; Lim, Kang Taek; Kim, Hyeun-Sung; Montemurro, Nicola; Yeung, Anthony; Novellino, Pietro",2023,10.3390/jpm13050852,JOURNAL OF PERSONALIZED MEDICINE,excluded,[manual_v1] Duplicata de Lewandrowski2023 (Scopus S4) — editorial ortopédico. Já excluído acima.,Web of Science/S4,sim
ScienceDirect,S1,SD1 — gastroscopia + imagem/vídeo + DL/CNN,YAN2023107486,PKDN: Prior Knowledge Distillation Network for bronchoscopy diagnosis,Pengfei Yan; Weiling Sun; Xiang Li; Minglei Li; Yuchen Jiang; Hao Luo,2023,https://doi.org/10.1016/j.compbiomed.2023.107486,Computers in Biology and Medicine,excluded,Visão computacional sem vínculo com endoscopia/achados GI altos.,ScienceDirect/S1; ScienceDirect/S2; ScienceDirect/S5,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,ESKANDAR2025100205,"Artificial intelligence in hepatology: A comprehensive scoping review of clinical applications, challenges, and future directions",Kirolos Eskandar,2025,https://doi.org/10.1016/j.iliver.2025.100205,iLIVER,excluded,Visão computacional sem vínculo com endoscopia/achados GI altos.,ScienceDirect/S3; ScienceDirect/S4,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,KIM2024112043,Federated regressive learning: Adaptive weight updates through statistical information of clients,Dong Seok Kim; Shabir Ahmad; Taeg Keun Whangbo,2024,https://doi.org/10.1016/j.asoc.2024.112043,Applied Soft Computing,excluded,Visão computacional sem vínculo com endoscopia/achados GI altos.,ScienceDirect/S3; ScienceDirect/S4,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,YEOH2026114913,Variational autoencoders for anatomy-specific insights in medical imaging: A systematic review,Pauline Shan Qing Yeoh; Yongting Zhang; Khairunnisa Hasikin; Xiang Wu; Khin Wee Lai,2026,https://doi.org/10.1016/j.asoc.2026.114913,Applied Soft Computing,excluded,Visão computacional sem vínculo com endoscopia/achados GI altos.,ScienceDirect/S3; ScienceDirect/S4,sim
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,PARK2026116200,EfficientMedFormer: A directional decomposition approach for lightweight medical image classification,Seongchan Park; Jinbin Kim; Seunghyun Lee; Soonchul Kwon,2026,https://doi.org/10.1016/j.knosys.2026.116200,Knowledge-Based Systems,excluded,Visão computacional sem vínculo com endoscopia/achados GI altos.,ScienceDirect/S8,sim
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,HE2023107463,Deep learning for real-time detection of nasopharyngeal carcinoma during nasopharyngeal endoscopy,Zicheng He; Kai Zhang; Nan Zhao; Yongquan Wang; Weijian Hou; Qinxiang Meng; Chunwei Li; Junzhou Chen; Jian Li,2023,https://doi.org/10.1016/j.isci.2023.107463,iScience,excluded,"[manual_v3] Carcinoma nasofaríngeo via endoscopia nasal — domínio anatômico fora de endoscopia digestiva alta (cabeça/pescoço, não gástrico).",ScienceDirect/S8,sim
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,PANDURANGAN2024105197,"Integrating cutting-edge technologies: AI, IoT, blockchain and nanotechnology for enhanced diagnosis and treatment of colorectal cancer - A review",Prakash Pandurangan; Anuja Dinesh Rakshi; Mohana Sundaram Arun Sundar; Antony V. Samrat; S.S. Meenambiga; V. Vedanarayanan; R. Meena; S. Karthick Raja Namasivayam; Meivelu Moovendhan,2024,https://doi.org/10.1016/j.jddst.2023.105197,Journal of Drug Delivery Science and Technology,excluded,Foco exclusivo em colonoscopia/colorretal — fora do escopo gástrico/endoscopia alta.,ScienceDirect/S8,sim
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,CHENG2026114901,Semi-supervised medical image segmentation method via dual-view graph contrastive learning and latent space uncertainty rectification,Dongxu Cheng; Qiwei Dong; Yan Yang; Yan Wang; Ruian Zhu; Yuhui Zheng,2026,https://doi.org/10.1016/j.engappai.2026.114901,Engineering Applications of Artificial Intelligence,excluded,Visão computacional sem vínculo com endoscopia/achados GI altos.,ScienceDirect/S8,sim
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,JASIM20233677,Automated Colonic Polyp Detection and Classification Enabled Northern Goshawk Optimization with Deep Learning,Mohammed Jasim Mohammed Jasim; Bzar Khidir Hussan; Subhi R. M. Zeebaree; Zainab Salih Ageed,2023,https://doi.org/10.32604/cmc.2023.037363,"Computers, Materials and Continua",excluded,Foco exclusivo em colonoscopia/colorretal — fora do escopo gástrico/endoscopia alta.,ScienceDirect/S8,sim
ScienceDirect,S8,SD8 — Datasets de endoscopia gástrica,USAMI20202507,Colorectal Polyp Classification Based On Latent Sharing Features Domain from Multiple Endoscopy Images,Hiroyasu Usami; Yuji Iwahori; Yoshinori Adachi; M.K. Bhuyan; Aili Wang; Satoshi Inoue; Masahide Ebi; Naotaka Ogasawara; Kunio Kasugai,2020,https://doi.org/10.1016/j.procs.2020.09.325,Procedia Computer Science,excluded,Foco exclusivo em colonoscopia/colorretal — fora do escopo gástrico/endoscopia alta.,ScienceDirect/S8,sim
ScienceDirect,S9,SD9 — Brasil,2023I,Full Issue PDF,,2023,https://doi.org/10.1016/S1936-8798(23)01241-4,JACC: Cardiovascular Interventions,excluded,[manual_v3] 'Full Issue PDF' de revista de cardiologia intervencionista — registro editorial sem conteúdo científico individual.,ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,2020AB653,SUBJECT INDEX (By Abstract Number),,2020,https://doi.org/10.1016/j.gie.2020.03.006,Gastrointestinal Endoscopy,excluded,"[manual_v3] 'Subject Index (By Abstract Number)' do Gastrointestinal Endoscopy — apenas índice editorial, sem conteúdo científico.",ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,VILAFANHA2024626,POS0710 IMMUNE CHECKPOINT INHIBITORS-RELATED MYOSITIS: REAL-WORLD DATA FROM THE EUDRAVIGILANCE DATABASE,C. Vilafanha; S.F. Azevedo; C. Pinto Oliveira; P.M. Teixeira; A.R. Prata; A. Barcelos,2024,https://doi.org/10.1136/annrheumdis-2024-eular.3652,Annals of the Rheumatic Diseases,excluded,"[manual_v3] Pôster sobre miosite induzida por imunoterapia — domínio reumatológico, sem qualquer relação com endoscopia digestiva ou IA em imagem.",ScienceDirect/S9,sim
ScienceDirect,S9,SD9 — Brasil,2017S40,Poster presentations,,2017,https://doi.org/10.1016/S1878-7649(17)30179-1,European Geriatric Medicine,excluded,"[manual_v3] 'Poster presentations' de geriatria — agregado editorial de pôsteres, sem trabalho específico em IA + endoscopia alta.",ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,2023AB1286,Subject Index,,2023,https://doi.org/10.1016/S0016-5107(23)01281-6,Gastrointestinal Endoscopy,excluded,[manual_v3] 'Subject Index' do Gastrointestinal Endoscopy — apenas índice editorial.,ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,202016,"Proceedings of Réanimation 2020, the French Intensive Care Society International Congress",,2020,https://doi.org/10.1186/s13613-020-0623-7,Annals of Intensive Care,excluded,"[manual_v3] 'Proceedings of Réanimation 2020' — anais de congresso de terapia intensiva, sem trabalho individual em IA + endoscopia alta.",ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,2023101809,Full Issue PDF,,2023,https://doi.org/10.1016/S2666-0849(23)00085-2,JACC: Case Reports,excluded,[manual_v3] 'Full Issue PDF' de JACC: Case Reports — registro editorial.,ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,DAY2024627,"POS1279 IMPLICATIONS OF NEWLY ESTABLISHED MALIGNANCY SCREENING GUIDELINES FOR IDIOPATHIC INFLAMMATORY MYOPATHIES: A MULTICENTRE, INTERNATIONAL EVALUATION OF CLINICAL AND ECONOMIC IMPACT BY THE MYOSITIS AUDIT AND RESEARCH COLLABORATIVE GROUP",J. Day; S. Katsuyuki Shinjo; H. So; L. Minikumari Rahulan; S. Oon; I. Teh; I.Y.K. Tang; E.K.M. Wong; P. Vij; V. Agarwal; L. Gupta,2024,https://doi.org/10.1136/annrheumdis-2024-eular.3702,Annals of the Rheumatic Diseases,excluded,[manual_v3] Pôster reumatológico sobre triagem de malignidade em miopatias inflamatórias — sem componente de IA em imagem endoscópica.,ScienceDirect/S9,sim
ScienceDirect,S9,SD9 — Brasil,1995171,Papers read by title,,1995,https://doi.org/10.1016/S0168-8278(21)80013-6,Journal of Hepatology,excluded,[manual_v3] 'Papers read by title' do Journal of Hepatology — agregado editorial.,ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,SHEN2025270,Bringing therapeutic endoscopy to the world of inflammatory bowel disease,Bo Shen; Phillip S. Ge,2025,https://doi.org/10.1016/j.igie.2025.07.002,iGIE,excluded,"[manual_v3] Editorial sobre endoscopia terapêutica em DII — opinião clínica, sem componente de IA / visão computacional.",ScienceDirect/S9,não
ScienceDirect,S9,SD9 — Brasil,MAIERHEIN2022102306,Surgical data science – from concepts toward clinical translation,Lena Maier-Hein; Matthias Eisenmann; Duygu Sarikaya; Keno März; Toby Collins; Anand Malpani; Johannes Fallert; Hubertus Feussner; Stamatia Giannarou; Pietro Mascagni; Hirenkumar Nakawala; Adrian Park; Carla Pugh; Danail Stoyanov; Swaroop S. Vedula; Kevin Cleary; Gabor Fichtinger; Germain Forestier; Bernard Gibaud; Teodor Grantcharov; Makoto Hashizume; Doreen Heckmann-Nötzel; Hannes G. Kenngott; Ron Kikinis; Lars Mündermann; Nassir Navab; Sinan Onogur; Tobias Roß; Raphael Sznitman; Russell H. Taylor; Minu D. Tizabi; Martin Wagner; Gregory D. Hager; Thomas Neumuth; Nicolas Padoy; Justin Collins; Ines Gockel; Jan Goedeke; Daniel A. Hashimoto; Luc Joyeux; Kyle Lam; Daniel R. Leff; Amin Madani; Hani J. Marcus; Ozanan Meireles; Alexander Seitel; Dogu Teber; Frank Ückert; Beat P. Müller-Stich; Pierre Jannin; Stefanie Speidel,2022,https://doi.org/10.1016/j.media.2021.102306,Medical Image Analysis,excluded,Visão computacional sem vínculo com endoscopia/achados GI altos.,ScienceDirect/S9,sim
ScienceDirect,S9,SD9 — Brasil,20243261,Index,,2024,https://doi.org/10.1016/B978-0-12-818619-0.00216-1,Molecular Medical Microbiology (Third Edition),excluded,[manual_v3] 'Index' de capítulo de livro Molecular Medical Microbiology — apenas índice.,ScienceDirect/S9,não
ScienceDirect,S10,SD10 — América Latina,2025S729,Subject Index,,2025,https://doi.org/10.1016/j.gie.2025.03.150,Gastrointestinal Endoscopy,excluded,[manual_v3] 'Subject Index' do Gastrointestinal Endoscopy — apenas índice.,ScienceDirect/S10; ScienceDirect/S9,não
ScienceDirect,S10,SD10 — América Latina,2019AB690,Subject Index (By Abstract Number),,2019,https://doi.org/10.1016/j.gie.2019.03.055,Gastrointestinal Endoscopy,excluded,[manual_v3] 'Subject Index (By Abstract Number)' do Gastrointestinal Endoscopy — apenas índice.,ScienceDirect/S10; ScienceDirect/S9,não
ScienceDirect,S10,SD10 — América Latina,2024102787,Full Issue PDF,,2024,https://doi.org/10.1016/S2666-0849(24)00845-3,JACC: Case Reports,excluded,[manual_v3] 'Full Issue PDF' de JACC: Case Reports — registro editorial.,ScienceDirect/S10; ScienceDirect/S9,não
ScienceDirect,S10,SD10 — América Latina,2020624,Abstracts from USCAP 2020: Gastrointestinal Pathology (612-832),,2020,https://doi.org/10.1038/s41374-020-0386-7,Laboratory Investigation,excluded,"[manual_v3] 'Abstracts from USCAP 2020: Gastrointestinal Pathology' — agregado de abstracts de patologia, sem trabalho individual de IA recuperável.",ScienceDirect/S10,não
