base,string_id,titulo_interpretativo_string,bibtex_key_original,title,authors,year,doi,venue,status,motivo,origens,tem_abstract
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,OURA2020AB582,Tu1481 DEVELOPMENT AND EVALUATION OF DOUBLE CHECK SUPPORT SYSTEM USING ARTIFICIAL INTELLIGENCE IN ENDOSCOPIC SCREENING FOR GASTRIC CANCER,Hirotaka Oura; Tomoaki Matsumura; Tatsuya Kaneko; Mamoru Tokunaga; Yushi Imai; Tsubasa Oike; Yuya Yokoyama; Naoki Akizue; Yuki Ohta; Kenichiro Okimoto; Daisuke Maruoka; Makoto Arai; Mai Fujie; Kazuya Yamaguchi; Jun Kato; Naoya Kato,2020,https://doi.org/10.1016/j.gie.2020.03.3653,Gastrointestinal Endoscopy,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",ScienceDirect/S3; ScienceDirect/S4,não
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,IYER2023707,"Surveillance in Barrett’s Esophagus: Challenges, Progress, and Possibilities",Prasad G. Iyer; Amitabh Chak,2023,https://doi.org/10.1053/j.gastro.2023.01.031,Gastroenterology,duplicate,"Duplicata de 'Surveillance in Barrett's Esophagus: Challenges, Progress, and Possibilities…' já presente em PubMed/S3.",ScienceDirect/S3,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,BAPAYE2026S-434,683 ENDOSCOPIC FULL THICKNESS RESECTION FOR DUODENAL SUBEPITHELIAL LESIONS: STRETCHING THE LIMITS,Amol Bapaye; Amogh Chandrashekhar; Sanjana Bhagwat; Pawan Khatri; Yash Kanani,2026,https://doi.org/10.1016/S0016-5085(26)01345-4,Gastroenterology,included,Título/keywords indicam endoscopia + achado GI alto; presume-se CAD/análise de imagem.,ScienceDirect/S3,não
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,TONOZUKA20221147,Artificial intelligence for routine esophagogastroduodenoscopy quality monitoring: Is the future right before our eyes?,Ryosuke Tonozuka; Ryota Niikura; Takao Itoi,2022,https://doi.org/10.1016/j.gie.2022.02.030,Gastrointestinal Endoscopy,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",ScienceDirect/S3; ScienceDirect/S4,não
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,KHAN2024106396,Multi-module attention-guided deep learning framework for precise gastrointestinal disease identification in endoscopic imagery,Sultan Daud Khan; Saleh Basalamah; Ahmed Lbath,2024,https://doi.org/10.1016/j.bspc.2024.106396,Biomedical Signal Processing and Control,included,DL/CV em endoscopia com achado do trato GI alto.,ScienceDirect/S3; ScienceDirect/S4,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,ESKANDAR2025100205,"Artificial intelligence in hepatology: A comprehensive scoping review of clinical applications, challenges, and future directions",Kirolos Eskandar,2025,https://doi.org/10.1016/j.iliver.2025.100205,iLIVER,excluded,Visão computacional sem vínculo com endoscopia/achados GI altos.,ScienceDirect/S3; ScienceDirect/S4,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,NAMIKAWA2019AB74,343 CAN ARTIFICIAL INTELLIGENCE-BASED DIAGNOSTIC SYSTEM PERFORM DIFFERENTIAL DIAGNOSIS OF GASTRIC CANCER AND GASTRIC ULCER?,Ken Namikawa; Toshiaki Hirasawa; Yohei Ikenoyama; Mitsuaki Ishioka; Atsuko Tamashiro; Sho Shiroma; Kaoru Nakano; Yoshitaka Tokai; Naoki Akazawa; Toshiyuki Yoshio; Tomohiro Tada; Junko Fujisaki,2019,https://doi.org/10.1016/j.gie.2019.04.047,Gastrointestinal Endoscopy,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",ScienceDirect/S3; ScienceDirect/S4,não
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,HUANG2025113,The application of artificial intelligence in upper gastrointestinal cancers,Xiaoying Huang; Minghao Qin; Mengjie Fang; Zipei Wang; Chaoen Hu; Tongyu Zhao; Zhuyuan Qin; Haishan Zhu; Ling Wu; Guowei Yu; Francesco De Cobelli; Xuebin Xie; Diego Palumbo; Jie Tian; Di Dong,2025,https://doi.org/10.1016/j.jncc.2024.12.006,Journal of the National Cancer Center,duplicate,Duplicata de 'The application of artificial intelligence in upper gastrointestinal cancers…' já presente em ScienceDirect/S1.,ScienceDirect/S3,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,JAHMUNAH202382,"Endoscopy, video capsule endoscopy, and biopsy for automated celiac disease detection: A review",V. Jahmunah; Joel En Wei Koh; Vidya K. Sudarshan; U. Raghavendra; Anjan Gudigar; Shu Lih Oh; Hui Wen Loh; Oliver Faust; Prabal Datta Barua; Edward J. Ciaccio; U. Rajendra Acharya,2023,https://doi.org/10.1016/j.bbe.2022.12.002,Biocybernetics and Biomedical Engineering,included,DL/CV em endoscopia com achado do trato GI alto.,ScienceDirect/S3; ScienceDirect/S4,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,YUAN2023101834,Development of a tongue image-based machine learning tool for the diagnosis of gastric cancer: a prospective multicentre clinical cohort study,Li Yuan; Lin Yang; Shichuan Zhang; Zhiyuan Xu; Jiangjiang Qin; Yunfu Shi; Pengcheng Yu; Yi Wang; Zhehan Bao; Yuhang Xia; Jiancheng Sun; Weiyang He; Tianhui Chen; Xiaolei Chen; Can Hu; Yunlong Zhang; Changwu Dong; Ping Zhao; Yanan Wang; Nan Jiang; Bin Lv; Yingwei Xue; Baoping Jiao; Hongyu Gao; Kequn Chai; Jun Li; Hao Wang; Xibo Wang; Xiaoqing Guan; Xu Liu; Gang Zhao; Zhichao Zheng; Jie Yan; Haiyue Yu; Luchuan Chen; Zaisheng Ye; Huaqiang You; Yu Bao; Xi Cheng; Peizheng Zhao; Liang Wang; Wenting Zeng; Yanfei Tian; Ming Chen; You You; Guihong Yuan; Hua Ruan; Xiaole Gao; Jingli Xu; Handong Xu; Lingbin Du; Shengjie Zhang; Huanying Fu; Xiangdong Cheng,2023,https://doi.org/10.1016/j.eclinm.2023.101834,eClinicalMedicine,duplicate,Duplicata de 'Development of a tongue image-based machine learning tool for the diagnosis of g…' já presente em ScienceDirect/S1.,ScienceDirect/S3,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,YE2025100264,Advanced NLP-driven predictive modeling for tailored treatment strategies in gastrointestinal cancer,Zhaojun Ye; Haibin Ban; Cuihua Li; Sufang Chen,2025,https://doi.org/10.1016/j.slast.2025.100264,SLAS Technology,included,DL/CV aplicado a achados do trato GI alto — presume-se imagens endoscópicas/histopatológicas.,ScienceDirect/S3; ScienceDirect/S4,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,HUANG2023107280,Class-Specific Distribution Alignment for semi-supervised medical image classification,Zhongzheng Huang; Jiawei Wu; Tao Wang; Zuoyong Li; Anastasia Ioannou,2023,https://doi.org/10.1016/j.compbiomed.2023.107280,Computers in Biology and Medicine,included,"Endoscopia com contribuição metodológica relevante (multilabel, desbalanceamento, explicabilidade ou artefatos).",ScienceDirect/S3; ScienceDirect/S4; ScienceDirect/S8,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,SHARMA20221056,Artificial Intelligence and Deep Learning for Upper Gastrointestinal Neoplasia,Prateek Sharma; Cesare Hassan,2022,https://doi.org/10.1053/j.gastro.2021.11.040,Gastroenterology,duplicate,"Duplicata de 'Artificial Intelligence and Deep Learning for Upper Gastrointestinal
Neoplasia…' já presente em Web of Science/S2.",ScienceDirect/S3,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,SEO2023880,Development and validation of a convolutional neural network model for diagnosing Helicobacter pylori infections with endoscopic images: a multicenter study,Ji Yeon Seo; Hotak Hong; Wi-Sun Ryu; Dongmin Kim; Jaeyoung Chun; Min-Sun Kwak,2023,https://doi.org/10.1016/j.gie.2023.01.007,Gastrointestinal Endoscopy,duplicate,Duplicata de 'Development and validation of a convolutional neural network model for diagnosin…' já presente em PubMed/S2.,ScienceDirect/S3,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,SINNARASAN202641,Chapter 3 - Rise of machine learning applications in diagnosis and prognosis of gastric cancer: Imaging and omics data,Vigneshwar Suriya Prakash Sinnarasan; Dahrii Paul; Rajesh Das; Mujibur Rahman Sheikh; Amouda Vekatesan,2026,https://doi.org/10.1016/B978-0-443-44121-9.00008-1,Artificial Intelligence in Gastrointestinal Cancers,duplicate,Duplicata de 'Chapter 3 - Rise of machine learning applications in diagnosis and prognosis of …' já presente em ScienceDirect/S1.,ScienceDirect/S3,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,LEE2023S-718,Su1954 EVALUATION OF THE GASTRIC CANCER RISK WITH UPPER ENDOSCOPIC IMAGES: A CLOUD-COMPUTING TELEMEDICINE SERVICE BASED ON ARTIFICIAL INTELLIGENCE,Yi-Chia Lee; Tsung-Hsien Chiang; Yen-Ning Hsu; Min-Han Chen; Yi-Ru Chen; Jyh-Ming Liou; Han-Mo Chiu; Ming-Shiang Wu; Chu-Song Chen,2023,https://doi.org/10.1016/S0016-5085(23)02668-9,Gastroenterology,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",ScienceDirect/S3; ScienceDirect/S4,não
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,YANG2022787,Identification of upper GI diseases during screening gastroscopy using a deep convolutional neural network algorithm,Hang Yang; Yu Wu; Bo Yang; Min Wu; Jun Zhou; Qin Liu; Yifei Lin; Shilin Li; Xue Li; Jie Zhang; Rui Wang; Qianrong Xie; Jingqi Li; Yue Luo; Mengjie Tu; Xiao Wang; Haitao Lan; Xuesong Bai; Huaping Wu; Fanwei Zeng; Hong Zhao; Zhang Yi; Fanxin Zeng,2022,https://doi.org/10.1016/j.gie.2022.06.011,Gastrointestinal Endoscopy,duplicate,Duplicata de 'Identification of upper GI diseases during screening gastroscopy using a deep co…' já presente em PubMed/S2.,ScienceDirect/S3,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,2023A12,Focus On...,,2023,https://doi.org/10.1016/S0016-5107(23)00335-8,Gastrointestinal Endoscopy,included,Sem abstract; recuperado por string forte (ScienceDirect/S3) que já restringe a endoscopia alta + IA/DL e exclui colorretal — confiável.,ScienceDirect/S3,não
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,KADKHODAYAN2026S-434,685 PERMENANT GASTRO-GASTRIC ANASTAMOSIS IN ROUX-EN-Y GASTRIC BYPASS USING PARALLEL LUMEN APPOSING METAL STENTS AND SEPTOTOMY. A MULTICENTER CASE SERIES.,Kambiz S. Kadkhodayan; Muhammad K. Hasan; Zubair Khan; Carlos Bertran-Rodriguez; Abdul S. Mohammed; Mustafa A. Arain; Deepanshu Jain; Natalie D. Cosgrove; Maham Hayat; Dennis Yang; Shayan S. Irani,2026,https://doi.org/10.1016/S0016-5107(26)01278-2,Gastrointestinal Endoscopy,included,Sem abstract; recuperado por string forte (ScienceDirect/S3) que já restringe a endoscopia alta + IA/DL e exclui colorretal — confiável.,ScienceDirect/S3,não
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,GAO2026103234,Gastric Anatomical Sites Recognition in Gastroscopic Images Based on Dual-branch Perception and Multi-scale Semantic Aggregation,Shujun Gao; Xiaomei Yu; Xiao Liang; Xuanchi Chen; Xiangwei Zheng,2026,https://doi.org/10.1016/j.displa.2025.103234,Displays,duplicate,Duplicata de 'Gastric Anatomical Sites Recognition in Gastroscopic Images Based on Dual-branch…' já presente em Scopus/S1.,ScienceDirect/S3,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,WU2022269,Real-time artificial intelligence for detecting focal lesions and diagnosing neoplasms of the stomach by white-light endoscopy (with videos),Lianlian Wu; Ming Xu; Xiaoda Jiang; Xinqi He; Heng Zhang; Yaowei Ai; Qiaoyun Tong; Peihua Lv; Bin Lu; Mingwen Guo; Manling Huang; Liping Ye; Lei Shen; Honggang Yu,2022,https://doi.org/10.1016/j.gie.2021.09.017,Gastrointestinal Endoscopy,duplicate,Duplicata de 'Real-time artificial intelligence for detecting focal lesions and diagnosing neo…' já presente em Scopus/S1.,ScienceDirect/S3,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,LUO20191645,"Real-time artificial intelligence for detection of upper gastrointestinal cancer by endoscopy: a multicentre, case-control, diagnostic study",Huiyan Luo; Guoliang Xu; Chaofeng Li; Longjun He; Linna Luo; Zixian Wang; Bingzhong Jing; Yishu Deng; Ying Jin; Yin Li; Bin Li; Wencheng Tan; Caisheng He; Sharvesh Raj Seeruttun; Qiubao Wu; Jun Huang; De-wang Huang; Bin Chen; Shao-bin Lin; Qin-ming Chen; Chu-ming Yuan; Hai-xin Chen; Heng-ying Pu; Feng Zhou; Yun He; Rui-hua Xu,2019,https://doi.org/10.1016/S1470-2045(19)30637-0,The Lancet Oncology,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,ScienceDirect/S3; ScienceDirect/S4,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,LI2024107751,Uncertainty-aware network for fine-grained and imbalanced reflux esophagitis grading,Xingcun Li; Qinghua Wu; Mi Wang; Kun Wu,2024,https://doi.org/10.1016/j.compbiomed.2023.107751,Computers in Biology and Medicine,duplicate,Duplicata de 'Uncertainty-aware network for fine-grained and imbalanced reflux esophagitis gra…' já presente em ScienceDirect/S1.,ScienceDirect/S3,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,LI2026S-434,684 SUBMUCOSAL TUNNELED PIECEMEAL RESECTION OF A MASSIVE GASTROESOPHAGEAL JUNCTION LEIOMYOMA,David Li; Kaleb Bogale; Nabil Naureddin; David L. Carr-Locke; Mark Hanscom; Reem Sharaiha; Kartik Sampath; SriHari Mahadev,2026,https://doi.org/10.1016/S0016-5085(26)01346-6,Gastroenterology,included,Sem abstract; recuperado por string forte (ScienceDirect/S3) que já restringe a endoscopia alta + IA/DL e exclui colorretal — confiável.,ScienceDirect/S3,não
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,TAMASHIRO2019AB654,Tu2006 EFFICACY OF ARTIFICIAL INTELLIGENCE USING CONVOLUTIONAL NEURAL NETWORKS IN THE DETECTION OF PHARYNGEAL CANCER,Atsuko Tamashiro; Toshiyuki Yoshio; Kazuharu Aoyama; Akiyoshi Ishiyama; Tomohiro Tsuchida; Junko Fujisaki; Tomohiro Tada,2019,https://doi.org/10.1016/j.gie.2019.03.1150,Gastrointestinal Endoscopy,included,Sem abstract; recuperado por string forte (ScienceDirect/S3) que já restringe a endoscopia alta + IA/DL e exclui colorretal — confiável.,ScienceDirect/S3; ScienceDirect/S4,não
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,TIANKANON2022AB228,CONVOLUTIONAL NEURAL NETWORK BASED ARTIFICAL INTELLIGENT TO PERFORM REAL-TIME SEMATIC SEGMENTATION ON GASTRIC INTESTINAL METAPLASIA,Kasenee Tiankanon; Rapat Pittayanon; Vitchaya Siripoppohn; Natee Faknak; Anapat Sanpavat; Nareumon Wisedopas; Peerapon Vateekul; Rungsun Rerknimitr,2022,https://doi.org/10.1016/j.gie.2022.04.582,Gastrointestinal Endoscopy,duplicate,Duplicata de 'CONVOLUTIONAL NEURAL NETWORK BASED ARTIFICAL INTELLIGENT TO PERFORM REAL-TIME SE…' já presente em ScienceDirect/S1.,ScienceDirect/S3,não
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,GONCALVES2025101979,Early diagnosis of gastric cancer: Endoscopy and artificial intelligence,N. Gonçalves; J. Chaves; I. Marques- Sá; M. Dinis-Ribeiro; D. Libânio,2025,https://doi.org/10.1016/j.bpg.2025.101979,Best Practice & Research Clinical Gastroenterology,duplicate,Duplicata de 'Early diagnosis of gastric cancer: Endoscopy and artificial intelligence…' já presente em PubMed/S3.,ScienceDirect/S3,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,SHICHIJO2018AB271,Sa1970 APPLICATION OF CONVOLUTIONAL NEURAL NETWORKS IN THE DIAGNOSIS OF HELICOBACTER PYLORI INFECTION BASED ON ENDOSCOPIC IMAGES,Satoki Shichijo; Kazuharu Aoyama; Hirotoshi Takiyama; Takahide Shinagawa; Soichiro Ishihara; Keigo Matsuo; Tomohiro Tada,2018,https://doi.org/10.1016/j.gie.2018.04.1584,Gastrointestinal Endoscopy,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",ScienceDirect/S3; ScienceDirect/S4,não
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,TURAN20181861,Deep EndoVO: A recurrent convolutional neural network (RCNN) based visual odometry approach for endoscopic capsule robots,Mehmet Turan; Yasin Almalioglu; Helder Araujo; Ender Konukoglu; Metin Sitti,2018,https://doi.org/10.1016/j.neucom.2017.10.014,Neurocomputing,included,DL/CV em endoscopia com achado do trato GI alto.,ScienceDirect/S3; ScienceDirect/S4,sim
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,FETZER2023S-1167,Tu1973 DIGITAL ENDOSCOPY PLATFORM WITH FULLY AUTOMATED ENDOSCOPIC VIDEO ACQUISTION,Jeffrey Fetzer; Nayantara Coelho-Prabhu; John League; Shivaram Poigai Arunachalam; Cadman L. Leggett,2023,https://doi.org/10.1016/S0016-5085(23)03691-0,Gastroenterology,included,Sem abstract; recuperado por string forte (ScienceDirect/S3) que já restringe a endoscopia alta + IA/DL e exclui colorretal — confiável.,ScienceDirect/S3,não
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,BAPAYE2026S-434,683 ENDOSCOPIC FULL THICKNESS RESECTION FOR DUODENAL SUBEPITHELIAL LESIONS: STRETCHING THE LIMITS,Amol Bapaye; Amogh Chandrashekhar; Sanjana Bhagwat; Pawan Khatri; Yash Kanani,2026,https://doi.org/10.1016/S0016-5107(26)01276-9,Gastrointestinal Endoscopy,included,Título/keywords indicam endoscopia + achado GI alto; presume-se CAD/análise de imagem.,ScienceDirect/S3,não
ScienceDirect,S3,SD3 — upper GI endoscopy + DL/CNN,HOLZWANGER2023157,Improving Dysplasia Detection in Barrett's Esophagus,Erik A. Holzwanger; Alex Y. Liu; Prasad G. Iyer,2023,https://doi.org/10.1016/j.tige.2023.01.002,Techniques and Innovations in Gastrointestinal Endoscopy,included,"Sinais ambíguos no abstract, mas recuperado por string forte (ScienceDirect/S3) com filtro endoscopia alta + IA — confiável.",ScienceDirect/S3; ScienceDirect/S4,sim
