base,string_id,titulo_interpretativo_string,bibtex_key_original,title,authors,year,doi,venue,status,motivo,origens,tem_abstract
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Sui2021,Automatic Detection of Gastric Wall Structure Based on Oral Contrast-Enhanced Ultrasound and Its Application on Tumor Screening,"Sui, An; Hu, Zhaoyu; Xie, Xuan; Deng, Yinhui; Wang, Yuanyuan; Yu, Jinhua; Shen, Li",2021,,Frontiers in Oncology,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Kim20213543,Usefulness of artificial intelligence in gastric neoplasms,"Kim, Ji Hyun; Nam, Seung-Joo; Park, Sung Chul",2021,,World Journal of Gastroenterology,included,DL/CV em endoscopia com achado do trato GI alto.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Diao2021,RETRACTED: Dictionary Learning-Based Ultrasound Image Combined with Gastroscope for Diagnosis of Helicobacter pylori-Caused Gastrointestinal Bleeding,"Diao, Yunyun; Zhang, Zhenzhou",2021,,Computational and Mathematical Methods in Medicine,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Widya2019,Whole Stomach 3D reconstruction and frame localization from monocular endoscope video,"Widya, Aji Resindra; Monno, Yusuke; Okutomi, Masatoshi; Suzuki, Sho; Gotoda, Takuji; Miki, Kenji",2019,,IEEE Journal of Translational Engineering in Health and Medicine,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Yashima20231,Current status and future perspective of linked color imaging for gastric cancer screening: a literature review,"Yashima, Kazuo; Onoyama, Takumi; Kurumi, Hiroki; Takeda, Yohei; Yoshida, Akira; Kawaguchi, Koichiro; Yamaguchi, Naoyuki; Isomoto, Hajime",2023,,Journal of Gastroenterology,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Gu2025789,Development and validation of a recognition and classification system for portal hypertensive gastropathy based on deep learning; [基于深度学习的门静脉高压性胃病识别与分级系统的开发与验证],"Gu, Haowen; Yang, Jie; Xiao, Yong; Wan, Xinyue; Hu, Wei; Xie, Xianmu; Huang, Dingpeng; Yao, Chengming; Shi, Xinliang; Liu, Shiqian; Huang, Li; Zhang, Chi; Zheng, Biqing; Chen, Mingkai",2025,,Chinese Journal of Digestive Endoscopy,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Jiayi2021796,Clinical significance of the deep learning algorithm based on contrast ⁃ enhanced CT in the differential diagnosis of gastric gastrointestinal stromal tumors with a diameter ≤ 5 cm; [基于增强CT的深度学习算法对直径≤5 cm 胃的胃肠间质瘤鉴别诊断临床意义],"Jiayi, Gu; Haoting, Shi; Linxi, Yang; Yiqing, Shen; Zixin, Wang; Qi, Feng; Ming, Wang; Hui, Cao",2021,,Chinese Journal of Gastrointestinal Surgery / Zhonghua Wei Chang Wai Ke Za Zhi,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Zhang2022,Automated Disease Detection in Gastroscopy Videos Using Convolutional Neural Networks,"Zhang, Chenxi; Xiong, Zinan; Chen, Shuijiao; Ding, Alex; Cao, Yu; Liu, Benyuan; Liu, Xiaowei",2022,,Frontiers in Medicine,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Liu2016281,Identification of lesion images from gastrointestinal endoscope based on feature extraction of combinational methods with and without learning process,"Liu, Ding-Yun; Gan, Tao; Rao, Ni-Ni; Xing, Yao-Wen; Zheng, Jie; Li, Sang; Luo, Cheng-Si; Zhou, Zhong-Jun; Wan, Yong-Li",2016,,Medical Image Analysis,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Yoshii202074,Validity of endoscopic features for the diagnosis of Helicobacter pylori infection status based on the Kyoto classification of gastritis,"Yoshii, Shinji; Mabe, Katsuhiro; Watano, Keiko; Ohno, Masayoshi; Matsumoto, Mio; Ono, Shoko; Kudo, Takahiko; Nojima, Masanori; Kato, Mototsugu; Sakamoto, Naoya",2020,,Digestive Endoscopy,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2; Scopus/S3,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Mandin20241099,Artificial intelligence-guided magnetic gastric capsule video: the end of conventional gastroscopy?; [La vidéo-capsule gastrique à commande magnétique guidée par intelligence artificielle: la fin de la gastroscopie conventionnelle ?],"Mandin, Lilas; Khediri, Nesrine; Archambeaud, Isabelle; Bourreille, Arnaud; Chapelle, Nicolas; Matysiak-Budnik, Tamara; Coron, Emmanuel",2024,,Hepato-Gastro et Oncologie Digestive,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Ma2023,Construction of Tongue Image-Based Machine Learning Model for Screening Patients with Gastric Precancerous Lesions,"Ma, Changzheng; Zhang, Peng; Du, Shiyu; Li, Yan; Li, Shao",2023,,Journal of Personalized Medicine,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Junjun2023,Construction of gastroscope image recognition model and diagnosis system based on artificial intelligence technology,"Junjun, Huang; Yujie, Jiang",2023,,Proceedings of SPIE - The International Society for Optical Engineering,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Van_Der_Stap201681,A real-time target tracking algorithm for a robotic flexible endoscopy platform,"Van Der Stap, Nanda; Voskuilen, Luuk; De Jong, Guido; Pullens, Hendrikus J. M.; Schwartz, Matthijs P.; Broeders, Ivo; Van Der Heijden, Ferdi",2016,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Zeng2025596,Construction and validation of an artificial intelligence system based on multi-feature integration for diagnosing gastric whitish neoplastic lesions; [基于多特征拟合诊断胃褪色调肿瘤性病变的人工智能系统的构建和验证],"Zeng, Xiaoquan; Dong, Zehua; Li, Yanxia; Deng, Yunchao; Yu, Honggang; Chen, Mingkai",2025,,Chinese Journal of Digestive Endoscopy,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Lee2024,Gastro-BaseNet: A Specialized Pre-Trained Model for Enhanced Gastroscopic Data Classification and Diagnosis of Gastric Cancer and Ulcer,"Lee, Gi Pyo; Kim, Young Jae; Park, Dong Kyun; Kim, Yoon Jae; Han, Su Kyeong; Kim, Kwang Gi",2024,,Diagnostics,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Mushtaq2023866,An automatic gastric polyp detection technique using deep learning,"Mushtaq, Dania; Madni, Tahir Mustafa; Janjua, Uzair Iqbal; Anwar, Fozia; Kakakhail, Ahmad",2023,,International Journal of Imaging Systems and Technology,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2; Scopus/S3,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Ma2025,Artificial intelligence-aided optical biopsy improves the diagnosis of esophageal squamous neoplasm,"Ma, Tian; Liu, Guan-Qun; Guo, Jing; Ji, Rui; Shao, Xue-Jun; Li, Yan-Qing; Li, Zhen; Zuo, Xiu-Li",2025,,World Journal of Gastroenterology,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Cao2021852,An Efficient Approach for Gastric Polyps Detection Based on Improved SSD,"Cao, Chanting; Yu, Yao; Xie, Yun; Sun, Changyin",2021,,"Proceeding - 2021 China Automation Congress, CAC 2021",included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,Scopus/S2; Scopus/S3,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Rey2025797,Magnetically guided gastric capsule endoscopy: a review and new developments,"Rey, Jean-Francois",2025,,Clinical Endoscopy,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Shah2025405,AGA Clinical Practice Update on Screening and Surveillance in Individuals at Increased Risk for Gastric Cancer in the United States: Expert Review,"Shah, Shailja C.; Wang, Andrew Y.; Wallace, Michael B.; Hwang, Joo Ha",2025,,Gastroenterology,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Wang2018198,Deep learning–based endoscopic image recognition for detection of early gastric cancer: a Chinese perspective,"Wang, Zhijie; Meng, Qianqian; Wang, Shuling; Li, Zhaoshen; Bai, Yu; Wang, Dong",2018,,Gastrointestinal Endoscopy,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",Scopus/S2,não
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Wu2021536,GCdiscrimination: Identification of gastric cancer based on a milliliter of blood,"Wu, Jiangpeng; Yang, Yifan; Cheng, Long; Wu, Jing; Xi, Lili; Ma, Ying; Zhang, Pengyi; Xu, Xiaoying; Zhang, Dekui; Li, Shuyan",2021,,Briefings in Bioinformatics,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Matsuda2025322,Detection of pathologic complete response using deep neural network-based endoscopic evaluation in patients with esophageal cancer receiving neoadjuvant chemotherapy: a nationwide multicenter retrospective study from 46 Japanese esophageal centers,"Matsuda, Satoru; Irino, Tomoyuki; Kitagawa, Yuko; Okamura, Akihiko; Mayanagi, Shuhei; Booka, Eisuke; Takeuchi, Masashi; Kitadani, Junya; Kanda, Mitsuro; Abe, Tetsuya; Bamba, Takeo; Iwatsuki, Masaaki; Kagaya, Takehiro; Kurogochi, Takanori; Tsubosa, Yasuhiro; Kawakubo, Hirofumi; Kakeji, Yoshihiro; Kono, Koji; Watanabe, Masayuki; Takeuchi, Hiroya",2025,,Esophagus,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Higuchi20261006,Real-time Use of Computer-aided Diagnosis in the Optical Diagnosis of Gastric Neoplasia: A Multicenter Randomized Controlled Trial,"Higuchi, Kazutoshi; Kaise, Mitsuru; Fujimoto, Ai; Akimoto, Teppei; Ikeya, Takashi; Fukuzawa, Masakatsu; Yokoi, Chizu; Iizuka, Toshiro; Noda, Hiroto; Ishizuka, Naoki; Kirita, Kumiko; Goto, Osamu; Iwakiri, Katsuhiko",2026,,Clinical Gastroenterology and Hepatology,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Huang2023,A masked graph neural network model for real-time gastric polyp detection in Healthcare 4.0,"Huang, Junjun; Saw, Shier Nee; He, Tianran; Feng, Wei; Loo, Chu Kiong",2023,,Journal of Industrial Information Integration,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,Scopus/S2; Scopus/S3,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Parkash2024665,Use of artificial intelligence for the detection of Helicobacter pylori infection from upper gastrointestinal endoscopy images: an updated systematic review and meta-analysis,"Parkash, Om; Lal, Abhishek; Subash, Tushar; Sultan, Ujala; Tahir, Hasan Nawaz; Hoodbhoy, Zahra; Sundar, Shiyam; Das, Jai Kumar",2024,,Annals of Gastroenterology,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Hong2025624,Artificial intelligence for early gastric cancer boundary recognition in NBI and nF-NBI endoscopic images,"Hong, Kaicheng; Lei, Changda; Kan, Xiuji; Ouyang, Yifan; Mei, Yutong; Guo, Yunbo; Wang, Bilin; Zhang, Deqing; Li, Junbo; Li, Rui; Tang, Yuguo",2025,,Scandinavian Journal of Gastroenterology,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Li20246692,Multi-omics Combined with Machine Learning Facilitating the Diagnosis of Gastric Cancer,"Li, Jie; Xu, Siyi; Zhu, Feng; Shen, Fei; Zhang, Tianyi; Wan, Xin; Gong, Saisai; Liang, Geyu; Zhou, Yonglin",2024,,Current Medicinal Chemistry,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Zhang2023,An explainable artificial intelligence system for diagnosing Helicobacter Pylori infection under endoscopy: a case–control study,"Zhang, Mengjiao; Pan, Jie; Lin, Jiejun; Xu, Ming; Zhang, Lihui; Shang, Renduo; Yao, Liwen; Li, Yanxia; Zhou, Wei; Deng, Yunchao; Dong, Zehua; Zhu, Yijie; Tao, Xiao; Wu, Lianlian; Yu, Honggang",2023,,Therapeutic Advances in Gastroenterology,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Zhang2025,Machine learning-based reconstruction of prognostic staging for gastric cancer patients with different differentiation grades: A multicenter retrospective study,"Zhang, Yong-Le; Song, Hai-Bin; Xue, Ying-Wei",2025,,World Journal of Gastroenterology,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Sy-Janairo202447,Non-endoscopic Applications of Machine Learning in Gastric Cancer: A Systematic Review,"Sy-Janairo, Marianne Linley L.; Janairo, Jose Isagani B.",2024,,Journal of Gastrointestinal Cancer,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Fan2022,RETRACTED: Ultrasound Image-Guided Nerve Block Combined with General Anesthesia under an Artificial Intelligence Algorithm on Patients Undergoing Radical Gastrectomy for Gastric Cancer during and after Operation,"Fan, Wanqiu; Yang, Liuyingzi; Li, Jing; Dong, Biqian",2022,,Computational and Mathematical Methods in Medicine,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Fei2024529,Noninvasive Gastric Cancer Screening Based on Urinary Volatolomics and Machine Learning; [基于机器学习的尿液挥发组学分析用于胃癌的非侵入性筛查],"Fei, Wenyan; Sha, Tao; Zhao, Yun",2024,,Chinese Journal of Gastroenterology,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Yao2022,Construction and Multicenter Diagnostic Verification of Intelligent Recognition System for Endoscopic Images From Early Gastric Cancer Based on YOLO-V3 Algorithm,"Yao, Zhendong; Jin, Tao; Mao, Boneng; Lu, Bo; Zhang, Yefei; Li, Sisi; Chen, Weichang",2022,,Frontiers in Oncology,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Minoda2026,Endoscopic Diagnosis of Gastric Subepithelial Lesions < 20 mm: Current Strategies and Emerging Solutions,"Minoda, Yosuke; Nagatomo, Shuzaburo; Ogino, Haruei; Fujimori, Nao; Ihara, Eikichi",2026,,Digestive Endoscopy,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Goto2022321,Advancements in the Diagnosis of Gastric Subepithelial Tumors,"Goto, Osamu; Kaise, Mitsuru; Iwakiri, Katsuhiko",2022,,Gut and Liver,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Tontini2021,Artificial intelligence in gastrointestinal endoscopy for inflammatory bowel disease: a systematic review and new horizons,"Tontini, Gian Eugenio; Rimondi, Alessandro; Vernero, Marta; Neumann, Helmut; Vecchi, Maurizio; Bezzio, Cristina; Cavallaro, Flaminia",2021,,Therapeutic Advances in Gastroenterology,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Liu20201715,The prescreening tool for gastric cancer in China,"Liu, Kecheng; Qin, Mengbin; Huang, Jiean",2020,,Gut,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",Scopus/S2,não
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Yuan2024418,Application of MRI-based Deep Learning Models in Gastric Cancer,"Yuan, Letian",2024,,ACM International Conference Proceeding Series,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Oura2022392,Development and evaluation of a double-check support system using artificial intelligence in endoscopic screening for gastric cancer,"Oura, Hirotaka; Matsumura, Tomoaki; Fujie, Mai; Ishikawa, Tsubasa; Nagashima, Ariki; Shiratori, Wataru; Tokunaga, Mamoru; Kaneko, Tatsuya; Imai, Yushi; Oike, Tsubasa; Yokoyama, Yuya; Akizue, Naoki; Ota, Yuki; Okimoto, Kenichiro; Arai, Makoto; Nakagawa, Yuki; Inada, Mari; Yamaguchi, Kazuya; Kato, Jun; Kato, Naoya",2022,,Gastric Cancer,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,2026,"29th Annual Conference on Medical Image Understanding and Analysis, MIUA 2025",,2026,,Lecture Notes in Computer Science,duplicate,"Duplicata de '29th Annual Conference on Medical Image Understanding and Analysis, MIUA 2025…' já presente em Scopus/S1.",Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Liu2025,Deep learning-aided optical biopsy achieves whole-chain diagnosis of Correa cascade of gastric cancer: a prospective study,"Liu, Guanqun; Li, Guangchao; Li, Zhen; Shao, Xuejun; Ji, Rui; Ma, Tian; Zhang, Yan; Su, Jingran; Qi, Qingqing; Guo, Jing; He, Yishan; Yang, Xiaoxiao; Li, Yanqing; Zuo, Xiuli",2025,,BMC Medicine,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Durak20211563,Deep neural network approaches for detecting gastric polyps in endoscopic images,"Durak, Serdar; Bayram, Bülent; Bakırman, Tolga; Erkut, Murat; Doğan, Metehan; Gürtürk, Mert; Akpınar, Burak",2021,,Medical and Biological Engineering and Computing,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,Scopus/S2; Scopus/S3,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Osawa2026,"Real-World Evaluation of an AI-Assisted Diagnostic Support System for Early Gastric Cancer: Diagnostic Performance, Confidence Stratification, and Determinants of False-Positive Diagnosis","Osawa, Satoshi; Yamada, Takanori; Inui, Wataru; Niwa, Tomoyuki; Takahashi, Kenichi; Egami, Takatoshi; Inagaki, Keisuke; Takebe, Tomohiro; Ito, Tatsuhiro; Takahashi, Satoru; Onoue, Shunya; Asai, Yusuke; Sugiura, Kiichi; Matsuura, Tomoharu; Ishida, Natsuki; Yamade, Mihoko; Iwaizumi, Moriya; Hamaya, Yasushi; Sugimoto, Ken",2026,,Journal of Clinical Medicine,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
Scopus,S2,Scopus S2 — Lesões e alterações gástricas por IA,Visaggi2021,Modern diagnosis of early esophageal cancer: From blood biomarkers to advanced endoscopy and artificial intelligence,"Visaggi, Pierfrancesco; Barberio, Brigida; Ghisa, Matteo; Ribolsi, Mentore; Savarino, Vincenzo; Fassan, Matteo; Valmasoni, Michele; Marchi, Santino; de Bortoli, Nicola; Savarino, Edoardo",2021,,Cancers,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,Scopus/S2,sim
