base,string_id,titulo_interpretativo_string,bibtex_key_original,title,authors,year,doi,venue,status,motivo,origens,tem_abstract
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1186_s12876-024-03389-3,Development and application of an artificial intelligence-assisted endoscopy system for diagnosis of <i>Helicobacter pylori</i> infection: a multicenter randomized controlled study,Pei-Ying Zou; Jian-Ru Zhu; Zhe Zhao; Hao Mei; Jing-Tao Zhao; Wen-Jing Sun; Guo-Hua Wang; Dong-Feng Chen; Li-Lin Fan; Chun-Hui Lan,2024,10.1186/s12876-024-03389-3,BMC Gastroenterology,duplicate,Duplicata de 'Development and application of an artificial intelligence-assisted endoscopy sys…' já presente em Scopus/S1.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s00464-025-12415-8,Application of artificial intelligence for detection of <i>Helicobacter pylori</i> infection by magnetically controlled capsule endoscopy,Fuying Zheng; Qiaoying Zhu; Peiwen Yuan; Futao Wu; Yanli Cui; Zhenhua Xiao; Honghao Li; Xue Li; Jiong Wu; Zhiyan Qu; Zhanhui Ye; Aimin Li,2025,10.1007/s00464-025-12415-8,Surgical Endoscopy,duplicate,Duplicata de 'Application of artificial intelligence for detection of <i>Helicobacter pylori</…' já presente em Springer Nature Link/S1.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s00464-025-11527-5,A prospective and comparative study on improving the diagnostic accuracy of early gastric cancer based on deep convolutional neural network real-time diagnosis system (with video),Jie Feng; Yaoping Zhang; Zhijun Feng; Huiming Ma; Yani Gou; Pengfei Wang; Yanhu Feng; Xiang Wang; Xiaojun Huang,2025,10.1007/s00464-025-11527-5,Surgical Endoscopy,duplicate,Duplicata de 'A prospective and comparative study on improving the diagnostic accuracy of earl…' já presente em PubMed/S3.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1186_s12935-025-03756-4,The artificial intelligence revolution in gastric cancer management: clinical applications,Runze Li; Jingfan Li; Yuman Wang; Xiaoyu Liu; Weichao Xu; Runxue Sun; Binqing Xue; Xinqian Zhang; Yikun Ai; Yanru Du; Jianming Jiang,2025,10.1186/s12935-025-03756-4,Cancer Cell International,duplicate,Duplicata de 'The artificial intelligence revolution in gastric cancer management: clinical ap…' já presente em Springer Nature Link/S1.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1186_s13040-025-00486-1,WHFDL: an explainable method based on World Hyper-heuristic and Fuzzy Deep Learning approaches for gastric cancer detection using metabolomics data,Nora Mahdavi; Arman Daliri; Mahdieh Zabihimayvan; Yalda Yaghooti; Mohammad Mahdi Mir; Parastoo Ghazanfari; Avin Zarrabi; Pedram Khalaj; Reza Sadeghi,2025,10.1186/s13040-025-00486-1,BioData Mining,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s11082-023-06060-5,RETRACTED ARTICLE: Transfer learning based feature extraction with metaheuristic optimization algorithm for detecting gastric cancer using optoelectronic sensor in endoscope,S. Famila; A. Arulmurugan; A. Mahendar; R. Kalaiyarasan; N. Supriya; Bhargavi Maridu,2024,10.1007/s11082-023-06060-5,Optical and Quantum Electronics,duplicate,Duplicata de 'RETRACTED ARTICLE: Transfer learning based feature extraction with metaheuristic…' já presente em Springer Nature Link/S1.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1186_s13640-024-00634-3,Hybrid model-based early diagnosis of esophageal disorders using convolutional neural network and refined logistic regression,R. Janaki; D. Lakshmi,2024,10.1186/s13640-024-00634-3,EURASIP Journal on Image and Video Processing,duplicate,"Duplicata de 'Hybrid model-based early diagnosis of esophageal disorders using
convolutional n…' já presente em Web of Science/S1.",Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s00234-025-03631-z,MRI-derived deep learning models for predicting 1p/19q codeletion status in glioma patients: a systematic review and meta-analysis of diagnostic test accuracy studies,Amir Mahmoud Ahmadzadeh; Nima Broomand Lomer; Mohammad Amin Ashoobi; Danial Elyassirad; Benyamin Gheiji; Mahsa Vatanparast; Amirhossein Rostami; Mohammad Ali Abouei Mehrizi; Azadeh Tabari; Girish Bathla; Shahriar Faghani,2025,10.1007/s00234-025-03631-z,Neuroradiology,duplicate,Duplicata de 'MRI-derived deep learning models for predicting 1p/19q codeletion status in glio…' já presente em Springer Nature Link/S1.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s00330-025-11898-2,Diagnostic performance of deep learning for predicting glioma isocitrate dehydrogenase and 1p/19q co-deletion in MRI: a systematic review and meta-analysis,Somayeh Farahani; Marjaneh Hejazi; Mehnaz Tabassum; Antonio Di Ieva; Neda Mahdavifar; Sidong Liu,2025,10.1007/s00330-025-11898-2,European Radiology,excluded,Visão computacional sem vínculo com endoscopia/achados GI altos.,Springer Nature Link/S2,sim
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s11596-025-00128-x,Artificial Intelligence for Spleen-Stomach Disorders in Traditional Chinese Medicine: Integrating Knowledge Graphs with Intelligent Diagnosis and Treatment,Yu-yu Duan; Si-feng Jia; Song Ye; Lekhang Cheang; Wahou Tai; Li-zhi Xiang; Zhe-wei Ye,2025,10.1007/s11596-025-00128-x,Current Medical Science,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_978-3-031-32029-3_4,Preliminary Study of Deep Learning Algorithms for Metaplasia Detection in Upper Gastrointestinal Endoscopy,Alexandre Neto; Sofia Ferreira; Diogo Libânio; Mário Dinis-Ribeiro; Miguel Coimbra; António Cunha,2023,10.1007/978-3-031-32029-3_4,Wireless Mobile Communication and Healthcare,duplicate,Duplicata de 'Preliminary Study of Deep Learning Algorithms for Metaplasia Detection in Upper …' já presente em Scopus/S1.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1038_s41698-025-01224-w,Mucin phenotype-based deep learning framework for intestinal metaplasia-carcinogenesis progression prediction,Xiaoyang Wu; Fang Wang; Weiyou Dai; Chuxuan Ni; Liping Sun; Yuehua Gong; Nannan Dong; Zeyang Wang; Liang Li; Qian Xu; Jingjing Jing; Shixuan Shen; Huakang Tu; Yuan Yuan,2025,10.1038/s41698-025-01224-w,npj Precision Oncology,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s40846-025-00936-5,A Deep Learning Method for Automated Site Recognition of Nasopharyngeal Endoscopic Images,Jiayin Lei; Wei Yang; Rongqian Yang,2025,10.1007/s40846-025-00936-5,Journal of Medical and Biological Engineering,duplicate,Duplicata de 'A Deep Learning Method for Automated Site Recognition of Nasopharyngeal Endoscop…' já presente em Springer Nature Link/S1.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s11042-024-18910-9,A graph-optimized deep learning framework for recognition of Barrett’s esophagus and reflux esophagitis,Muzhou Hou; Jiaoju Wang; Taohua Liu; Zhaoying Li; Alphonse Houssou Hounye; Xiaowei Liu; Kaifu Wang; Shuijiao Chen,2024,10.1007/s11042-024-18910-9,Multimedia Tools and Applications,duplicate,Duplicata de 'A graph-optimized deep learning framework for recognition of Barrett’s esophagus…' já presente em Springer Nature Link/S1.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s10120-025-01679-7,Exploring the potential of artificial intelligence in assessing the risk of gastric neoplastic lesions in patients with corpus atrophic gastritis,Emanuele Dilaghi; Edoardo Cesaroni; Irene Ligato; Matteo Silvestri; Giampaolo Liuzzi; Bruno Annibale; Stefano Lucidi; Gianluca Esposito; Marco Sciandrone,2025,10.1007/s10120-025-01679-7,Gastric Cancer,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,Springer Nature Link/S2; Web of Science/S2,sim
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1038_s41598-024-68866-x,Efficient artificial intelligence-based assessment of the gastroesophageal valve with Hill classification through active learning,Ioannis Kafetzis; Karl-Hermann Fuchs; Philipp Sodmann; Joel Troya; Wolfram Zoller; Alexander Meining; Alexander Hann,2024,10.1038/s41598-024-68866-x,Scientific Reports,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,Springer Nature Link/S2; Springer Nature Link/S3; Web of Science/S2,sim
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_978-3-032-05141-7_4,Automated Auditing of Upper Endoscopy Procedure Times: A Temporal Multiclass Analysis,Diego Bravo; Josué Ruano; Martín Gómez; Fabio A. Gónzalez; Eduardo Romero,2026,10.1007/978-3-032-05141-7_4,Medical Image Computing and Computer Assisted Intervention – MICCAI 2025,included,Sem abstract; recuperado por string forte (Springer-Nature-Link/S2) que já restringe a endoscopia alta + IA/DL e exclui colorretal — confiável.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1186_s12911-023-02235-y,Machine learning applications for early detection of esophageal cancer: a systematic review,Farhang Hosseini; Farkhondeh Asadi; Hassan Emami; Rayan Ebnali Harari,2023,10.1186/s12911-023-02235-y,BMC Medical Informatics and Decision Making,duplicate,Duplicata de 'Machine learning applications for early detection of esophageal cancer: a system…' já presente em Springer Nature Link/S1.,Springer Nature Link/S2,sim
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s12029-023-00960-1,Non-endoscopic Applications of Machine Learning in Gastric Cancer: A Systematic Review,Marianne Linley L. Sy-Janairo; Jose Isagani B. Janairo,2023,10.1007/s12029-023-00960-1,Journal of Gastrointestinal Cancer,duplicate,"Duplicata de 'Non-endoscopic Applications of Machine Learning in Gastric Cancer: A
Systematic …' já presente em Web of Science/S1.",Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1038_s41746-025-01532-2,Effect of computer aided detection system on esophageal neoplasm diagnosis in varied levels of endoscopists,Bing Li; Yan-Yun Du; Wei-Min Tan; Dong-Li He; Zhi-Peng Qi; Hon-Ho Yu; Qiang Shi; Zhong Ren; Ming-Yan Cai; Bo Yan; Shi-Lun Cai; Yun-Shi Zhong,2025,10.1038/s41746-025-01532-2,npj Digital Medicine,duplicate,Duplicata de 'Effect of computer aided detection system on esophageal neoplasm diagnosis in va…' já presente em Springer Nature Link/S1.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1038_s41746-023-00813-y,Explainable artificial intelligence incorporated with domain knowledge diagnosing early gastric neoplasms under white light endoscopy,Zehua Dong; Junxiao Wang; Yanxia Li; Yunchao Deng; Wei Zhou; Xiaoquan Zeng; Dexin Gong; Jun Liu; Jie Pan; Renduo Shang; Youming Xu; Ming Xu; Lihui Zhang; Mengjiao Zhang; Xiao Tao; Yijie Zhu; Hongliu Du; Zihua Lu; Liwen Yao; Lianlian Wu; Honggang Yu,2023,10.1038/s41746-023-00813-y,npj Digital Medicine,duplicate,Duplicata de 'Explainable artificial intelligence incorporated with domain knowledge diagnosin…' já presente em Springer Nature Link/S1.,Springer Nature Link/S2,sim
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1186_s12957-024-03321-9,The value of machine learning approaches in the diagnosis of early gastric cancer: a systematic review and meta-analysis,Yiheng Shi; Haohan Fan; Li Li; Yaqi Hou; Feifei Qian; Mengting Zhuang; Bei Miao; Sujuan Fei,2024,10.1186/s12957-024-03321-9,World Journal of Surgical Oncology,duplicate,Duplicata de 'The value of machine learning approaches in the diagnosis of early gastric cance…' já presente em Springer Nature Link/S1.,Springer Nature Link/S2,sim
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1186_s12916-025-04379-2,Artificial intelligence–assisted endoscopic diagnosis system for diagnosing <i>Helicobacter pylori</i> infection: a multicenter study,Yue Hu; Jianwei Xu; Liang Huang; Zhilin Zheng; Jin Zhao; Tanzhou Chen; Jiang Liu; Fangfang Zhang; Xiaoyun Ding; Jie Pan; Xiaoteng Wang; Shan Liu; Ling Zhang; Bin Lv,2025,10.1186/s12916-025-04379-2,BMC Medicine,duplicate,Duplicata de 'Artificial intelligence–assisted endoscopic diagnosis system for diagnosing Heli…' já presente em Scopus/S1.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s12664-025-01850-z,Image-enhanced endoscopy in upper GI tract: State-of-the-art review,Zaheer Nabi; Sonmoon Mohapatra; Noriya Uedo; Ashutosh Mohapatra; Pradev Inavolu; Hardik Rughwani; Mohan Ramchandani; D. Nageshwar Reddy,2025,10.1007/s12664-025-01850-z,Indian Journal of Gastroenterology,included,"Sinais ambíguos no abstract, mas recuperado por string forte (Springer-Nature-Link/S2) com filtro endoscopia alta + IA — confiável.",Springer Nature Link/S2,sim
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s00464-025-12534-2,AI-powered hierarchical classification of ampullary neoplasms: a deep learning approach using white-light and narrow-band imaging,Dan Yoon; Sung Hoon Chang; Woo Hyun Paik; Chang Hyun Kim; Byeong Soo Kim; Young Gyun Kim; Hyunsoo Chung; Ji Kon Ryu; Sang Hyub Lee; In Rae Cho; Seong Ji Choi; Joo Seong Kim; Sungwan Kim; Jin Ho Choi,2026,10.1007/s00464-025-12534-2,Surgical Endoscopy,duplicate,Duplicata de 'AI-powered hierarchical classification of ampullary neoplasms: a deep learning a…' já presente em Springer Nature Link/S1.,Springer Nature Link/S2,sim
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s13193-025-02306-8,ENDOANGEL: Revolutionizing Early Detection and Surgical Approaches for Gastric Cancer with Advanced AI Technology,Amirhosein Naseri; Mohamad Hossein Antikchi; Sepideh Soleymani; Mehdi Khosravi-Mashizi; Hossein Neamatzadeh,2025,10.1007/s13193-025-02306-8,Indian Journal of Surgical Oncology,duplicate,Duplicata de 'ENDOANGEL: Revolutionizing Early Detection and Surgical Approaches for Gastric C…' já presente em Springer Nature Link/S1.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1038_s41598-025-11172-x,Developing an artificial intelligence-based progressive growing GAN for high-quality facial profile generation and evaluation through turing test and aesthetic analysis,Shahab Kavousinejad; Kazem Dalaie; Mohammad Behnaz; Soodeh Tahmasbi; Asghar Ebadifar; Hoori Mirmohammadsadeghi,2025,10.1038/s41598-025-11172-x,Scientific Reports,duplicate,Duplicata de 'Developing an artificial intelligence-based progressive growing GAN for high-qua…' já presente em Springer Nature Link/S1.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1186_s13027-024-00632-0,"Prevalence of <i>Helicobacter pylori</i> infection in the general population in Wuzhou, China: a cross-sectional study",Liumei Yan; Qiliang He; Xinyun Peng; Sen Lin; Meigu Sha; Shujian Zhao; Dewang Huang; Jiemei Ye,2025,10.1186/s13027-024-00632-0,Infectious Agents and Cancer,duplicate,Duplicata de 'Prevalence of <i>Helicobacter pylori</i> infection in the general population in …' já presente em Springer Nature Link/S1.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1186_s12911-025-02969-x,Development and validation of a machine learning model to predict hemostatic intervention in patients with acute upper gastrointestinal bleeding,Kajornvit Raghareutai; Watcharaporn Tanchotsrinon; Onuma Sattayalertyanyong; Uayporn Kaosombatwattana,2025,10.1186/s12911-025-02969-x,BMC Medical Informatics and Decision Making,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,Springer Nature Link/S2,sim
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_978-981-99-2468-4_8,Classification of Esophageal Cancer Using Ensembled CNN with Generalized Normal Distribution Optimization Model and Support Vector Machine Classifier,A. Chempak Kumar; D. Muhammad Noorul Mubarak,2023,10.1007/978-981-99-2468-4_8,Congress on Smart Computing Technologies,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s10396-021-01153-8,Artificial intelligence in the diagnosis of cirrhosis and portal hypertension,Xiaoguo Li; Ning Kang; Xiaolong Qi; Yifei Huang,2021,10.1007/s10396-021-01153-8,Journal of Medical Ultrasonics,included,Sem abstract; recuperado por string forte (Springer-Nature-Link/S2) que já restringe a endoscopia alta + IA/DL e exclui colorretal — confiável.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1186_s13063-023-07346-5,"The effectiveness of a computer-aided system in improving the detection rate of gastric neoplasm and early gastric cancer: study protocol for a multi-centre, randomized controlled trial",Zehua Dong; Yijie Zhu; Hongliu Du; Junxiao Wang; Xiaoquan Zeng; Xiao Tao; Ting Yang; Jiamin Wang; Mei Deng; Jun Liu; Lianlian Wu; Honggang Yu,2023,10.1186/s13063-023-07346-5,Trials,included,"Sinais ambíguos no abstract, mas recuperado por string forte (Springer-Nature-Link/S2) com filtro endoscopia alta + IA — confiável.",PubMed/S3; Springer Nature Link/S2; Web of Science/S2,sim
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s10620-025-09069-w,"A Simple, Interpretable Machine Learning Model Based on Clinical Factors Accurately Predicts Incident Dysplasia or Malignancy in Barrett’s Esophagus",Ashwin Rao; Jasmine Haydel; Samuel Ma; Aaron P. Thrift; Theresa Nguyen-Wenker; Hashem B. El-Serag,2025,10.1007/s10620-025-09069-w,Digestive Diseases and Sciences,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1038_s41598-025-20270-9,Raman spectroscopy and machine learning for early detection of gastric cancer and <i>Helicobacter pylori</i> with gastric juice,Weiwei Fu; Yuxin Zhang; Kangle Zhai; Jing Zhang; Yue Wen; Yingli Xu; Jing Zhang; Jing Wang; Shigang Ding,2025,10.1038/s41598-025-20270-9,Scientific Reports,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s11739-025-04229-2,A portal into hemodynamics: utility of portal vein ultrasound in predicting variceal etiology of upper gastrointestinal hemorrhage in the emergency department,Siddhi Naik; Prithvishree Ravindra; Souvik Chaudhuri; P. S. Priya; Sai Deepak Alli; Shiran Shetty,2025,10.1007/s11739-025-04229-2,Internal and Emergency Medicine,included,"Sinais ambíguos no abstract, mas recuperado por string forte (Springer-Nature-Link/S2) com filtro endoscopia alta + IA — confiável.",Springer Nature Link/S2,sim
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s11548-020-02148-5,Deep learning-based anatomical site classification for upper gastrointestinal endoscopy,Qi He; Sophia Bano; Omer F. Ahmad; Bo Yang; Xin Chen; Pietro Valdastri; Laurence B. Lovat; Danail Stoyanov; Siyang Zuo,2020,10.1007/s11548-020-02148-5,International Journal of Computer Assisted Radiology and Surgery,duplicate,Duplicata de 'Deep learning-based anatomical site classification for upper gastrointestinal en…' já presente em Scopus/S1.,Springer Nature Link/S2,sim
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s00464-026-12600-3,Risk factors for missed early gastric cancer: a retrospective cohort study based on pathologically confirmed cases after endoscopic submucosal dissection,Kaier Gu; Tianer Gu; Wei Xie; Han Bu; Yang Liu,2026,10.1007/s00464-026-12600-3,Surgical Endoscopy,included,Título/keywords indicam endoscopia + achado GI alto; presume-se CAD/análise de imagem.,Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1186_s13244-024-01809-2,An ensemble machine learning model assists in the diagnosis of gastric ectopic pancreas and gastric stromal tumors,Kui Sun; Ying Wang; Rongchao Shi; Siyu Wu; Ximing Wang,2024,10.1186/s13244-024-01809-2,Insights into Imaging,included,DL/CV aplicado a achados do trato GI alto — presume-se imagens endoscópicas/histopatológicas.,Springer Nature Link/S2,sim
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s10354-023-01020-w,Application value of an artificial intelligence-based diagnosis and recognition system in gastroscopy training for graduate students in gastroenterology: a preliminary study,Peng An; Zhongqiu Wang,2023,10.1007/s10354-023-01020-w,Wiener Medizinische Wochenschrift,included,"Título/keywords indicam DL/CV em endoscopia digestiva alta ou achado GI, mesmo sem abstract.",Springer Nature Link/S2,não
Springer Nature Link,S2,Springer S2 — Lesões e alterações gástricas,sp_10.1007_s10120-021-01256-8,Development and evaluation of a double-check support system using artificial intelligence in endoscopic screening for gastric cancer,Hirotaka Oura; Tomoaki Matsumura; Mai Fujie; Tsubasa Ishikawa; Ariki Nagashima; Wataru Shiratori; Mamoru Tokunaga; Tatsuya Kaneko; Yushi Imai; Tsubasa Oike; Yuya Yokoyama; Naoki Akizue; Yuki Ota; Kenichiro Okimoto; Makoto Arai; Yuki Nakagawa; Mari Inada; Kazuya Yamaguchi; Jun Kato; Naoya Kato,2021,10.1007/s10120-021-01256-8,Gastric Cancer,duplicate,"Duplicata de 'Development and evaluation of a double-check support system using
artificial int…' já presente em Web of Science/S1.",Springer Nature Link/S2,não
