base,string_id,titulo_interpretativo_string,bibtex_key_original,title,authors,year,doi,venue,status,motivo,origens,tem_abstract
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,10667897,Early Cancer Diagnosis and Ulcer Classifications In Endoscopy Videos Using Deep Learning Approach,"Ramamoorthy, M.; GnanaJeyaraman, R.; Belinda M J, Carmel Mary; Manimaran, A; Kannan, K Nattar; Thangarasu, Gunasekar",2024,10.1109/ISCI62787.2024.10667897,2024 IEEE 6th Symposium on Computers & Informatics (ISCI),duplicate,Duplicata de 'Early Cancer Diagnosis and Ulcer Classifications In Endoscopy Videos Using Deep …' já presente em IEEE/S1.,IEEE/S3,sim
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,10230483,Automatic Classification of Esophagogastroduodenoscopy Sub-Anatomical Regions,"Bravo, Diego; Ruano, Josué; Jaramillo, María; Gallego, Daniel; Gómez, Martín; González, Fabio A.; Romero, Eduardo",2023,10.1109/ISBI53787.2023.10230483,2023 IEEE 20th International Symposium on Biomedical Imaging (ISBI),duplicate,Duplicata de 'Automatic Classification of Esophagogastroduodenoscopy Sub-Anatomical Regions…' já presente em Scopus/S1.,IEEE/S3,sim
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,10445423,Three-Branch BERT-Based Text Classification Network for Gastroscopy Diagnosis Text,"Wang, Zhichao; Zheng, Xiangwei; Zhang, Jinsong; Zhang, Mingzhe",2024,10.26599/IJCS.2023.9100031,International Journal of Crowd Science,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,IEEE/S3,sim
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,9668225,Evaluation of U-Net and Its Variants in Solving Upper Gastrointestinal Endoscopy Segmentation,"Do, Hong-Quan; Nguyen, Thi-Ha; Vu, Viet-Vu; Hoang, Thi-Mai; Nguyen, Hai-Minh; Nguyen, T. Thuy-Duong",2021,10.1109/ACOMP53746.2021.00016,2021 15th International Conference on Advanced Computing and Applications (ACOMP),duplicate,Duplicata de 'Evaluation of U-Net and Its Variants in Solving Upper Gastrointestinal Endoscopy…' já presente em IEEE/S1.,IEEE/S3,sim
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,10822068,Artificial intelligence assisted recognition and diagnosis of Magnetically controlled capsule gastroscopy,"Chen, Susu; Wei, Chuyu; Li, Dongqi; Borchert, Glen M.; Yu, Zhong; Lin, Jiawen; Huang, Jingshan",2024,10.1109/BIBM62325.2024.10822068,2024 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),duplicate,Duplicata de 'Artificial intelligence assisted recognition and diagnosis of Magnetically contr…' já presente em Scopus/S1.,IEEE/S3,sim
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,8513274,Automatic detection of early gastric cancer in endoscopic images using a transferring convolutional neural network,"Sakai, Y.; Takemoto, S.; Hori, K.; Nishimura, M.; Ikematsu, H.; Yano, T.; Yokota, H.",2018,10.1109/EMBC.2018.8513274,2018 40th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),duplicate,Duplicata de 'Automatic detection of early gastric cancer in endoscopic images using a transfe…' já presente em Scopus/S1.,IEEE/S3,sim
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,10435544,Mask R-CNN with R-D Net: A Detection and Segmentation Model for Early Gastric Cancer Gastroscopy Images,"Liang, Tao; Lei, Yi; Song, Wenai; Sun, Xue; Du, Jun; Wang, Qing; Zhao, Li",2023,10.1109/EIECS59936.2023.10435544,2023 3rd International Conference on Electronic Information Engineering and Computer Science (EIECS),duplicate,Duplicata de 'Mask R-CNN with R-D Net: A Detection and Segmentation Model for Early Gastric Ca…' já presente em IEEE/S1.,IEEE/S3,sim
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,11416192,"A Lesion-Based Attention Mechanism for Real-Time, Lightweight, and Performance-Enhanced Endoscopic Image Analysis","Yoon, Namkyung; Joo, Hyeontae; Kim, Hwangnam",2025,10.1109/AIoT66900.2025.00089,2025 IEEE Annual Congress on Artificial Intelligence of Things (AIoT),duplicate,"Duplicata de 'A Lesion-Based Attention Mechanism for Real-Time, Lightweight, and Performance-E…' já presente em Scopus/S1.",IEEE/S3,sim
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,9842519,Application of Improved Mask R-CNN Algorithm Based on Gastroscopic Image in Detection of Early Gastric Cancer,"Cui, Zhi-Heng; Zhang, Qin-Yan; Zhang, Jing-Wei; Sun, Xue; Wang, Qing; Lei, Yi; Zang, Lin; Zhao, Li; Yang, Ji-Jiang",2022,10.1109/COMPSAC54236.2022.00221,"2022 IEEE 46th Annual Computers, Software, and Applications Conference (COMPSAC)",duplicate,Duplicata de 'Application of Improved Mask R-CNN Algorithm Based on Gastroscopic Image in Dete…' já presente em IEEE/S1.,IEEE/S3,sim
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,11134015,OSNet-DCN: Integrating Deformable Feature Learning for Tracking Lesion in Endoscopic Videos,"Cao, Thanh-Tung; Nguyen, Thi-Thu-Huong; Manh, Xuan-Huy; Kieu, Anh-Hao; Nguyen, Thanh-Tung; Dao, Viet-Hang; Vu, Hai",2025,10.1109/MAPR67746.2025.11134015,2025 International Conference on Multimedia Analysis and Pattern Recognition (MAPR),duplicate,Duplicata de 'OSNet-DCN: Integrating Deformable Feature Learning for Tracking Lesion in Endosc…' já presente em IEEE/S1.,IEEE/S3,sim
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,10313503,Fractal Bilinear Deep Neural Network Models for Gastric Intestinal Metaplasia Detection,"Pedroso, Maria; Martins, Miguel L.; Libânio, Diogo; Dinis-Ribeiro, Mário; Coimbra, Miguel; Renna, Francesco",2023,10.1109/BHI58575.2023.10313503,2023 IEEE EMBS International Conference on Biomedical and Health Informatics (BHI),included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S3; Web of Science/S1,sim
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,10782717,Improving Endoscopy Lesion Classification Using Self-Supervised Deep Learning,"Lopes, Inês; Vakalopoulou, Maria; Ferrante, Enzo; Libânio, Diogo; Dinis-Ribeiro, Mário; Coimbra, Miguel; Renna, Francesco",2024,10.1109/EMBC53108.2024.10782717,2024 46th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S3,sim
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,10872498,Research on Gastritis Endoscopic Images Classification Based on SE-RepLKNet,"Jin, Xinao; Zhao, Yining; Cao, Yuqi; Zhang, Gangzhi; Zhang, Guangxin; Han, Yuehua",2024,10.1109/ICCVIT63928.2024.10872498,"2024 2nd International Conference on Computer, Vision and Intelligent Technology (ICCVIT)",duplicate,Duplicata de 'Research on Gastritis Endoscopic Images Classification Based on SE-RepLKNet…' já presente em Scopus/S1.,IEEE/S3,sim
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,10128879,Gastric Section Correlation Network for Gastric Precancerous Lesion Diagnosis,"Jhang, Jyun-Yao; Tsai, Yu-Ching; Hsu, Tzu-Chun; Huang, Chun-Rong; Cheng, Hsiu-Chi; Sheu, Bor-Shyang",2024,10.1109/OJEMB.2023.3277219,IEEE Open Journal of Engineering in Medicine and Biology,duplicate,Duplicata de 'Gastric Section Correlation Network for Gastric Precancerous Lesion Diagnosis…' já presente em Scopus/S1.,IEEE/S3,sim
IEEE,S3,IEEE S3 — Lesões e alterações gástricas por IA,11138896,DwinTMIL: An Innovative Approach for Helicobacter Pylori Infection Classification,"Jiang, Su; Lv, Zehui",2025,10.1109/ICIPCA65645.2025.11138896,2025 IEEE 3rd International Conference on Image Processing and Computer Applications (ICIPCA),duplicate,Duplicata de 'DwinTMIL: An Innovative Approach for Helicobacter Pylori Infection Classificatio…' já presente em IEEE/S1.,IEEE/S3,sim
