base,string_id,titulo_interpretativo_string,bibtex_key_original,title,authors,year,doi,venue,status,motivo,origens,tem_abstract
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,8513274,Automatic detection of early gastric cancer in endoscopic images using a transferring convolutional neural network,"Sakai, Y.; Takemoto, S.; Hori, K.; Nishimura, M.; Ikematsu, H.; Yano, T.; Yokota, H.",2018,10.1109/EMBC.2018.8513274,2018 40th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),duplicate,Duplicata de 'Automatic detection of early gastric cancer in endoscopic images using a transfe…' já presente em Scopus/S1.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,9871776,Malignancy Suspicious Region Guided Deep Neural Networks for Gastric Ulcer Classification,"Zheng, Xiaoyan; Zeng, Zeng; Ma, Can; Chang, Qing; Zhao, Ziyuan; Yang, Xulei",2022,10.1109/EMBC48229.2022.9871776,2022 44th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1; IEEE/S2; IEEE/S3; PubMed/S3; Web of Science/S1; Web of Science/S2,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,9852098,CNN quantization for anatomical landmarks classification from upper gastrointestinal endoscopic images on Edge Devices,"Le, Minh Quan; Nguyen, Quang Tung; Dao, Viet Hang; Tran, Thanh-Hai",2022,10.1109/ICCE55644.2022.9852098,2022 IEEE Ninth International Conference on Communications and Electronics (ICCE),included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1; IEEE/S2,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,7407907,Lesion detection of endoscopy images based on convolutional neural network features,"Zhu, Rongsheng; Zhang, Rong; Xue, Dixiu",2015,10.1109/CISP.2015.7407907,2015 8th International Congress on Image and Signal Processing (CISP),duplicate,Duplicata de 'Lesion detection of endoscopy images based on convolutional neural network featu…' já presente em Scopus/S1.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,9871040,Analysis of classification tradeoff in deep learning for gastric cancer detection,"Lima, Gabriel; Coimbra, Miguel; Dinis-Ribeiro, Mário; Libânio, Diogo; Renna, Francesco",2022,10.1109/EMBC48229.2022.9871040,2022 44th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),included,DL/CV em endoscopia com achado do trato GI alto.,IEEE/S1; IEEE/S2; IEEE/S3,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10742420,Simultaneous Segmentation and Classification of Esophageal Lesions Using Attention Gating Pyramid Vision Transformer,"Ge, Peixuan; Yan, Tao; Wong, Pak Kin; Li, Zheng; Chan, In Neng; Yu, Hon Ho; Chan, Chon In; Yao, Liang; Hu, Ying; Gao, Shan",2025,10.1109/TETCI.2024.3485704,IEEE Transactions on Emerging Topics in Computational Intelligence,duplicate,Duplicata de 'Simultaneous Segmentation and Classification of Esophageal Lesions Using Attenti…' já presente em Scopus/S1.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10394686,Segmentation and Classification of Gastric Cancer from Endoscopic Image Dataset with the Aid of Artificial Intelligence,"Anitha, Cuddapah; Srinivas Rao, Vemu; R, Ramyadevi.; R, Maya.; Debroy, Subhasish; R, Mahaveerakannan",2023,10.1109/ICECA58529.2023.10394686,"2023 7th International Conference on Electronics, Communication and Aerospace Technology (ICECA)",duplicate,Duplicata de 'Segmentation and Classification of Gastric Cancer from Endoscopic Image Dataset …' já presente em Scopus/S1.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10328381,COmparative Study of Feature Localization Methods for Endoscopy Image Matching,"Urdapilleta, Ana; Agudo, Antonio",2023,10.1109/ICIPC59416.2023.10328381,2023 IEEE International Conference on Image Processing Challenges and Workshops (ICIPCW),included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,11199511,A Radiomics-Based Approach to Gastric Imaging Biomarker Extraction in Upper GI Endoscopy,"Teixeira, Nuno; Almeida, Eduarda; Dinis-Ribeiro, Mario; Coimbra, Miguel",2025,10.1109/ENBENG67130.2025.11199511,2025 IEEE 8th Portuguese Meeting on Bioengineering (ENBENG),included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1; IEEE/S2,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,8359121,Detecting and Locating Gastrointestinal Anomalies Using Deep Learning and Iterative Cluster Unification,"Iakovidis, Dimitris K.; Georgakopoulos, Spiros V.; Vasilakakis, Michael; Koulaouzidis, Anastasios; Plagianakos, Vassilis P.",2018,10.1109/TMI.2018.2837002,IEEE Transactions on Medical Imaging,duplicate,Duplicata de 'Detecting and Locating Gastrointestinal Anomalies Using Deep Learning and Iterat…' já presente em Scopus/S1.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10472340,MLMSA: Multi-Level and Multi-Scale Attention for Lesion Detection in Endoscopy,"Zhang, Zhang; Wang, Xizhe; Chen, Shuijiao; Liu, Xiaowei; Chen, Qilei; Zhang, Yizhe; Cao, Yu; Liu, Benyuan",2023,10.1109/Healthcom56612.2023.10472340,"2023 IEEE International Conference on E-health Networking, Application & Services (Healthcom)",included,[manual_v1] MLMSA — atenção multi-escala para detecção de lesões em endoscopia; contribuição metodológica (mecanismo de atenção multi-nível) aplicável ao pipeline de classificação multilabel.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,8962033,Non-Local Attention and Densely-Connected Convolutional Neural Networks for Malignancy Suspiciousness Classification of Gastric Ulcer,"Sun, Muyi; Liang, Kaiyi; Zhang, Wenbao; Chang, Qing; Zhou, Xiaoguang",2020,10.1109/ACCESS.2020.2967350,IEEE Access,duplicate,Duplicata de 'Non-Local attention and Densely-Connected Convolutional Neural Networks for Mali…' já presente em Scopus/S1.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,9095753,Image Classification to Diagnose Chronic Atrophic Gastritis Based on Squeeze-and-Excitation Block,"Gong, Jiamin; Ma, Doudou; Zhang, Yaqiong; Jiang, Jiewei; Pei, Mengjie",2020,10.1109/ICCCBDA49378.2020.9095753,2020 IEEE 5th International Conference on Cloud Computing and Big Data Analytics (ICCCBDA),included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1; IEEE/S2,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,9823457,A Novel Implementation of Esophagus Diagnosis Using Deep Learning,"Janaki, R.; Lakshmi, D.",2022,10.1109/ICACITE53722.2022.9823457,2022 2nd International Conference on Advance Computing and Innovative Technologies in Engineering (ICACITE),included,DL/CV em endoscopia com achado do trato GI alto.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,9842519,Application of Improved Mask R-CNN Algorithm Based on Gastroscopic Image in Detection of Early Gastric Cancer,"Cui, Zhi-Heng; Zhang, Qin-Yan; Zhang, Jing-Wei; Sun, Xue; Wang, Qing; Lei, Yi; Zang, Lin; Zhao, Li; Yang, Ji-Jiang",2022,10.1109/COMPSAC54236.2022.00221,"2022 IEEE 46th Annual Computers, Software, and Applications Conference (COMPSAC)",included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1; IEEE/S2; IEEE/S3; Web of Science/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,11356517,EndoCADx: A Real-Time LVLM-Based CADx System for Multimodal Diagnosis of Gastric Lesions in White-Light Endoscopy,"Hu, Shan; Jiang, Yuhan; Xiong, Tingshun; Xiao, Changhong; Jiang, Ruiqing; Chen, Yiyun; Mei, Bin; Wu, Lianlian; Wang, Zhongyuan",2025,10.1109/BIBM66473.2025.11356517,2025 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),duplicate,Duplicata de 'EndoCADx: A Real-Time LVLM-Based CADx System for Multimodal Diagnosis of Gastric…' já presente em Scopus (VLM/FMs)/S1.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,5212217,Abnormal region detection in gastroscopic images by combining classifiers on neighboring patches,"Su Zhang; Wei Yang; Yi-Lun Wu; Rui Yao; Cheng, Shi-Dan",2009,10.1109/ICMLC.2009.5212217,2009 International Conference on Machine Learning and Cybernetics,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10872498,Research on Gastritis Endoscopic Images Classification Based on SE-RepLKNet,"Jin, Xinao; Zhao, Yining; Cao, Yuqi; Zhang, Gangzhi; Zhang, Guangxin; Han, Yuehua",2024,10.1109/ICCVIT63928.2024.10872498,"2024 2nd International Conference on Computer, Vision and Intelligent Technology (ICCVIT)",duplicate,Duplicata de 'Research on Gastritis Endoscopic Images Classification Based on SE-RepLKNet…' já presente em Scopus/S1.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,7511600,WiLD: Widening view angle for lesion detection with gastroscopic images,"Sohn, Soo Yeon; Lee, Dongkyu R.; Lee, Suk Kyu; Kim, Hwangnam; Suh, Yun Suhk; Kong, Seong Ho; Lee, Hyuk Joon; Yang, Han Kwang",2016,10.1109/ICC.2016.7511600,2016 IEEE International Conference on Communications (ICC),included,Visão computacional/DL aplicada a endoscopia digestiva alta.,IEEE/S1; Web of Science/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,11416192,"A Lesion-Based Attention Mechanism for Real-Time, Lightweight, and Performance-Enhanced Endoscopic Image Analysis","Yoon, Namkyung; Joo, Hyeontae; Kim, Hwangnam",2025,10.1109/AIoT66900.2025.00089,2025 IEEE Annual Congress on Artificial Intelligence of Things (AIoT),duplicate,"Duplicata de 'A Lesion-Based Attention Mechanism for Real-Time, Lightweight, and Performance-E…' já presente em Scopus/S1.",IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,9701513,Classification of anatomical landmarks from upper gastrointestinal endoscopic images⋆,"Tran, Thanh-Hai; Nguyen, Phuong-Thao; Tran, Duc-Huy; Manh, Xuan-Huy; Vu, Danh-Huy; Ho, Nguyen-Khang; Do, Khanh-Linh; Nguyen, Van-Tuan; Nguyen, Long-Thuy; Dao, Viet-Hang; Vu, Hai",2021,10.1109/NICS54270.2021.9701513,2021 8th NAFOSTED Conference on Information and Computer Science (NICS),duplicate,Duplicata de 'Classification of anatomical landmarks from upper gastrointestinal endoscopic im…' já presente em Scopus/S1.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,7351368,Computer aided endoscope diagnosis via weakly labeled data mining,"Wang, Shuai; Cong, Yang; Fan, Huijie; Yang, Yunsheng; Tang, Yandong; Zhao, Huaici",2015,10.1109/ICIP.2015.7351368,2015 IEEE International Conference on Image Processing (ICIP),included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,9098607,Supervised Augmentation: Leverage Strong Annotation for Limited Data,"Zheng, Han; Shang, Hong; Sun, Zhongqian; Fu, Xinghui; Yao, Jianhua; Huang, Junzhou",2020,10.1109/ISBI45749.2020.9098607,2020 IEEE 17th International Symposium on Biomedical Imaging (ISBI),included,Visão computacional/DL aplicada a endoscopia digestiva alta.,IEEE/S1; Web of Science/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,11134015,OSNet-DCN: Integrating Deformable Feature Learning for Tracking Lesion in Endoscopic Videos,"Cao, Thanh-Tung; Nguyen, Thi-Thu-Huong; Manh, Xuan-Huy; Kieu, Anh-Hao; Nguyen, Thanh-Tung; Dao, Viet-Hang; Vu, Hai",2025,10.1109/MAPR67746.2025.11134015,2025 International Conference on Multimedia Analysis and Pattern Recognition (MAPR),included,Visão computacional/DL aplicada a endoscopia digestiva alta.,IEEE/S1; IEEE/S2; IEEE/S3,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,11200389,Automatic Segmentation of Metaplasia in an Endoscopic Decision Support System,"Obukhova, N.; Motyko, A.; Savelev, A.; Saveleva, O.; Samarin, A.; Sigaeva, J.",2025,10.1109/ICIVC66358.2025.11200389,"2025 10th International Conference on Image, Vision and Computing (ICIVC)",included,[manual_v1] Segmentação automática de metaplasia em sistema de suporte à decisão endoscópica — metaplasia intestinal é achado gástrico relevante; útil para fundamentação clínica e comparação.,IEEE/S1; IEEE/S2,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,11374532,Foundational Multi-Task Multimodal Model for Upper GI Endoscopy*,"He, Yuxuan; Chen, Qilei; Liu, Benyuan; Cao, Yu",2025,10.1109/ICCVW69036.2025.00689,2025 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW),duplicate,Duplicata de 'Foundational Multi-Task Multimodal Model for Upper GI Endoscopy…' já presente em Scopus (VLM/FMs)/S1.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,11138896,DwinTMIL: An Innovative Approach for Helicobacter Pylori Infection Classification,"Jiang, Su; Lv, Zehui",2025,10.1109/ICIPCA65645.2025.11138896,2025 IEEE 3rd International Conference on Image Processing and Computer Applications (ICIPCA),included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1; IEEE/S3,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10635276,Predicting Metaplasia in Upper Gastrointestinal Images from White Light Endoscopy,"Jaramillo, María; Bravo, Diego; Quijano, Jose M.; Gómez, Martín; González, Fabio A.; Romero, Eduardo",2024,10.1109/ISBI56570.2024.10635276,2024 IEEE International Symposium on Biomedical Imaging (ISBI),included,Visão computacional/DL aplicada a endoscopia digestiva alta.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10230483,Automatic Classification of Esophagogastroduodenoscopy Sub-Anatomical Regions,"Bravo, Diego; Ruano, Josué; Jaramillo, María; Gallego, Daniel; Gómez, Martín; González, Fabio A.; Romero, Eduardo",2023,10.1109/ISBI53787.2023.10230483,2023 IEEE 20th International Symposium on Biomedical Imaging (ISBI),duplicate,Duplicata de 'Automatic Classification of Esophagogastroduodenoscopy Sub-Anatomical Regions…' já presente em Scopus/S1.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,11370611,A Three-Dimensional Measurement Method for Binocular Endoscopes based on Deep Learning,"Yu, Hao; Zhou, Changjiang; Zhang, Wei; Wang, Liqiang; Yang, Qing; Yuan, Bo",2022,10.1631/FITEE.2000679,Frontiers of Information Technology & Electronic Engineering,excluded,"[manual_v1] Medição 3D para endoscópios binoculares — foco em reconstrução geométrica, não em classificação/detecção de patologias; fora do escopo metodológico.",IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10262774,Hybrid of DNN Feature Extraction and Ensemble Classification for Identification of Esophagitis and Barretts in Upper Gastrointestinal Tract Images,"Khullar, Vikas; R.M, Veeramanickam M.; Muthukumarasamy, S.; Prabha, Chander; Pal Singh, Harjit; Pavankumar, Vadrevu",2023,10.1109/IC2E357697.2023.10262774,"2023 International Conference on Computer, Electronics & Electrical Engineering & their Applications (IC2E3)",included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10943118,A Hybrid Attention-Based Fuzzy Pooling Network Model for Locating Polyp Positions in Gastroscopic Image in Internet of Medical Things,"Ma, Xiaoyu; Wang, Honghu; Ren, Xiaoxue; Ma, Yu",2025,10.1109/JIOT.2025.3555427,IEEE Internet of Things Journal,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1; IEEE/S4; Web of Science/S2; Web of Science/S3,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,9624380,Fusion of Selected Deep CNN and Handcrafted Features for Gastritis Detection from Wireless Capsule Endoscopy Images,"Zhao, Bailiang; Sun, Wendell Q.; Wang, Liangchao; Hu, Menghan",2021,10.1109/CISP-BMEI53629.2021.9624380,"2021 14th International Congress on Image and Signal Processing, BioMedical Engineering and Informatics (CISP-BMEI)",included,DL/CV em endoscopia com achado do trato GI alto.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10635452,Automatic Endoscopy Classification by Fusing Depth Estimations and Image Information,"Bravo, Diego; Ruano, Josué; Jaramillo, María; Medina, Sebastian; Gómez, Martín; González, Fabio A.; Romero, Eduardo",2024,10.1109/ISBI56570.2024.10635452,2024 IEEE International Symposium on Biomedical Imaging (ISBI),included,Visão computacional/DL aplicada a endoscopia digestiva alta.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10435544,Mask R-CNN with R-D Net: A Detection and Segmentation Model for Early Gastric Cancer Gastroscopy Images,"Liang, Tao; Lei, Yi; Song, Wenai; Sun, Xue; Du, Jun; Wang, Qing; Zhao, Li",2023,10.1109/EIECS59936.2023.10435544,2023 3rd International Conference on Electronic Information Engineering and Computer Science (EIECS),included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1; IEEE/S3,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,11237112,Enhancing Robustness in Gastroscopy Analysis With Poisson–Gaussian Noise-Based Adversarial Augmentation,"Kim, Ji-Hwan; Chae, Jung-Woo; Chin Cho, Hyun; Cho, Hyun-Chong",2025,10.1109/ACCESS.2025.3631278,IEEE Access,included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1; Web of Science/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,9653496,Diagnosis of Esophagitis Based on Deep Learning,"Hou, Yuling; Diao, Luhong; Lu, Na; Li, Ying; Qiao, Yong",2021,10.1109/ICAA53760.2021.00075,"2021 International Conference on Intelligent Computing, Automation and Applications (ICAA)",included,DL/CV aplicado a achados do trato GI alto — presume-se imagens endoscópicas/histopatológicas.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,9684579,Fast segmentation convolutional neural network with edge-guided path for real-time diagnosis of gastric intestinal metaplasia,"Siripoppohn, Vitchaya; Pittayanon, Rapat; Tiankanon, Kasenee; Faknak, Natee; Sanpavat, Anapat; Klaikaew, Naruemon; Vateekul, Peerapon; Rerknimitr, Rungsun",2021,10.1109/ICSEC53205.2021.9684579,2021 25th International Computer Science and Engineering Conference (ICSEC),included,Visão computacional/DL aplicada a endoscopia digestiva alta.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10661758,An Early Gastric Cancer Detection Method Based on DETR Multi-scale Feature Fusion,"Zhang, Hengrui; Lu, Meichen; Chen, Weiqing; Ao, Fei; Chai, Yi",2024,10.23919/CCC63176.2024.10661758,2024 43rd Chinese Control Conference (CCC),included,Visão computacional/DL aplicada a endoscopia digestiva alta.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,9668225,Evaluation of U-Net and Its Variants in Solving Upper Gastrointestinal Endoscopy Segmentation,"Do, Hong-Quan; Nguyen, Thi-Ha; Vu, Viet-Vu; Hoang, Thi-Mai; Nguyen, Hai-Minh; Nguyen, T. Thuy-Duong",2021,10.1109/ACOMP53746.2021.00016,2021 15th International Conference on Advanced Computing and Applications (ACOMP),included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1; IEEE/S3,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10667897,Early Cancer Diagnosis and Ulcer Classifications In Endoscopy Videos Using Deep Learning Approach,"Ramamoorthy, M.; GnanaJeyaraman, R.; Belinda M J, Carmel Mary; Manimaran, A; Kannan, K Nattar; Thangarasu, Gunasekar",2024,10.1109/ISCI62787.2024.10667897,2024 IEEE 6th Symposium on Computers & Informatics (ISCI),included,Visão computacional/DL aplicada a endoscopia digestiva alta.,IEEE/S1; IEEE/S3,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10986471,Enhancing Image Quality and Early Gastric Cancer Detection Using Pre-Processing Techniques on the Kvasir-SEG Dataset,"Garg, Jyoti; Chhabra, Mohit",2025,10.1109/ICDT63985.2025.10986471,2025 3rd International Conference on Disruptive Technologies (ICDT),included,Visão computacional/DL aplicada a endoscopia digestiva alta (contexto: dataset/benchmark).,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,10128879,Gastric Section Correlation Network for Gastric Precancerous Lesion Diagnosis,"Jhang, Jyun-Yao; Tsai, Yu-Ching; Hsu, Tzu-Chun; Huang, Chun-Rong; Cheng, Hsiu-Chi; Sheu, Bor-Shyang",2024,10.1109/OJEMB.2023.3277219,IEEE Open Journal of Engineering in Medicine and Biology,duplicate,Duplicata de 'Gastric Section Correlation Network for Gastric Precancerous Lesion Diagnosis…' já presente em Scopus/S1.,IEEE/S1,sim
IEEE,S1,IEEE S1 — Principal: IA/DL em endoscopia digestiva alta,8876662,Whole Stomach 3D Reconstruction and Frame Localization From Monocular Endoscope Video,"Widya, Aji Resindra; Monno, Yusuke; Okutomi, Masatoshi; Suzuki, Sho; Gotoda, Takuji; Miki, Kenji",2019,10.1109/JTEHM.2019.2946802,IEEE Journal of Translational Engineering in Health and Medicine,included,Visão computacional/DL aplicada a endoscopia digestiva alta.,IEEE/S1; Web of Science/S1,sim
